1	c?	EL	NN	O	c?	_	0	1	['P1,15 455 354 507']
10	Hin	Hin	NNP	O	Hin	nn	13	205	['P12,202 3487 327 3546']
11	Lat	Lat	NNP	O	Lat	nn	13	205	['P12,352 3488 465 3546']
12	Pra	Pra	NNP	O	Pra	nn	13	205	['P12,489 3488 601 3546']
13	Chad	Chad	NNP	O	Chad	prep_from	8	205	['P12,626 3487 803 3547']
14	are	are	VBP	O	be	cop	17	205	['P12,830 3505 929 3546']
15	less	less	RBR	O	less	advmod	16	205	['P12,955 3487 1078 3546']
16	we1l	well	JJ	O	we1l	amod	17	205	['P12,1105 3487 1610 3564']
17	?	-	NN	O	?	conj_and	2	205	['P12,1105 3487 1610 3564']
18	preserved	preserved	JJ	O	preserved	amod	17	205	['P12,1105 3487 1610 3564']
19	and	and	CC	O	and	_	0	205	['P12,1635 3487 1755 3546']
20	distinctive	distinctive	JJ	O	distinctive	amod	17	205	['P12,1780 3487 2149 3557']
21	,	,	,	O	,	_	0	205	['P12,1780 3487 2149 3557']
22	but	but	CC	O	but	_	0	205	['P12,12 3588 121 3647']
23	may	may	MD	O	may	aux	25	205	['P12,160 3606 304 3665']
24	also	also	RB	O	also	advmod	25	205	['P12,348 3588 480 3647']
25	belong	belong	VB	O	belong	conj_but	17	205	['P12,521 3588 751 3665']
26	to	to	TO	O	to	_	0	205	['P12,793 3597 856 3647']
27	different	different	JJ	O	different	amod	29	205	['P12,899 3587 1189 3647']
28	theropod	theropod	NN	O	theropod	nn	29	205	['P12,1229 3588 1530 3665']
29	ichnotaxa	ichnotaxa	NN	O	ichnotaxa	prep_to	25	205	['P12,1571 3588 1918 3647']
30	.	.	.	O	.	_	0	205	['P12,1571 3588 1918 3647']

1	Thus	Thus	RB	O	thus	advmod	11	206	['P12,1963 3588 2148 3658']
2	,	,	,	O	,	_	0	206	['P12,1963 3588 2148 3658']
3	there	there	EX	O	there	expl	11	206	['P12,13 3691 181 3751']
4	could	could	MD	O	could	aux	11	206	['P12,211 3691 398 3751']
5	be	be	VB	O	be	cop	11	206	['P12,424 3691 504 3751']
6	at	at	IN	O	at	quantmod	8	206	['P12,535 3700 593 3751']
7	least	least	JJS	O	least	mwe	6	206	['P12,621 3691 776 3751']
8	one	one	CD	NUMBER	one	num	11	206	['P12,804 3710 923 3751']
9	legitimate	legitimate	JJ	O	legitimate	amod	11	206	['P12,952 3691 1292 3768']
10	theropod	theropod	NN	O	theropod	nn	11	206	['P12,1321 3691 1622 3768']
11	ichnotaxon	ichnotaxon	NN	O	ichnotaxon	_	0	206	['P12,1649 3691 2026 3751']
12	for	for	IN	O	for	_	0	206	['P12,2056 3691 2153 3751']
13	each	each	DT	O	each	prep_for	11	206	['P13,14 19 168 78']
14	of	of	IN	O	of	_	0	206	['P13,208 19 281 78']
15	the	the	DT	O	the	det	16	206	['P13,315 19 417 78']
16	?ve	five	NN	O	?ve	prep_of	13	206	['P13,458 19 581 78']
17	known	known	VBN	O	know	partmod	16	206	['P13,620 19 848 78']
18	Thailand	Thailand	NNP	LOCATION	Thailand	nn	20	206	['P13,888 19 1190 78']
19	track	track	NN	O	track	nn	20	206	['P13,1229 19 1400 78']
20	localities	localities	NNS	O	locality	dobj	17	206	['P13,1437 19 1761 78']
21	.	.	.	O	.	_	0	206	['P13,1437 19 1761 78']

1	This	This	DT	O	this	nsubj	2	207	['P13,1805 19 1952 78']
2	is	is	VBZ	O	be	_	0	207	['P13,1994 19 2047 78']
3	in	in	IN	O	in	prep	2	207	['P13,2088 19 2152 77']

1	Table	Table	NNP	O	Table	nsubj	3	208	['P13,13 232 162 279']
2	2	2	CD	NUMBER	2	num	1	208	['P13,187 232 218 279']
3	Inferred	Inferred	VBN	O	infer	_	0	208	['P13,13 314 231 362']
4	age	age	NN	O	age	nn	7	208	['P13,274 329 365 376']
5	and	and	CC	O	and	_	0	208	['P13,409 315 504 362']
6	stratigraphic	stratigraphic	JJ	O	stratigraphic	conj_and	4	208	['P13,548 315 883 376']
7	relationships	relationships	NNS	O	relationship	dobj	3	208	['P13,925 314 1271 376']
8	of	of	IN	O	of	_	0	208	['P13,1315 314 1373 362']
9	dinosaur	dinosaur	NN	O	dinosaur	nn	11	208	['P13,1411 314 1644 362']
10	track	track	NN	O	track	nn	11	208	['P13,1684 315 1821 362']
11	sites	sites	NNS	O	site	prep_of	7	208	['P13,1863 315 1979 362']
12	from	from	IN	O	from	_	0	208	['P13,2022 314 2153 362']
13	Thailand	Thailand	NNP	LOCATION	Thailand	prep_from	3	208	['P13,13 399 255 446']

1	Site	Site	NN	O	site	nn	4	209	['P13,15 517 117 564']
2	name	name	NN	O	name	nn	4	209	['P13,142 532 287 564']
3	Formation	Formation	NN	O	formation	nn	4	209	['P13,602 517 883 564']
4	Age	Age	NN	O	age	_	0	209	['P13,1080 517 1191 578']
5	Track	Track	NNP	O	Track	nn	10	209	['P13,1542 517 1698 564']
6	type	type	NN	O	type	nn	10	209	['P13,1721 524 1836 578']
7	Phu	Phu	NNP	O	Phu	nn	10	209	['P13,13 634 117 681']
8	Luang	Luang	NNP	O	Luang	nn	10	209	['P13,141 635 312 695']
9	Phu	Phu	NNP	O	Phu	nn	10	209	['P13,602 634 706 681']
10	Phan	Phan	NNP	O	Phan	dep	4	209	['P13,729 634 864 681']
11	?	?	.	O	?	_	0	209	['P13,1084 634 1396 681']

1	Barremian	Barremian	NNP	O	Barremian	nn	2	210	['P13,1084 634 1396 681']
2	Theropod	Theropod	NNP	O	Theropod	_	0	210	['P13,1542 634 1805 695']
3	tracks	tracks	NNS	O	track	dep	2	210	['P13,1828 634 1988 681']

1	Sanctuary	Sanctuary	NNP	O	Sanctuary	_	0	211	['P13,83 718 352 778']
2	Formation	Formation	NN	O	formation	dep	1	211	['P13,601 717 883 765']

1	Khao	Khao	NNP	PERSON	Khao	nn	4	212	['P13,14 801 158 848']
2	Yai	Yai	NNP	PERSON	Yai	nn	4	212	['P13,183 800 272 848']
3	Sao	Sao	NNP	PERSON	Sao	nn	4	212	['P13,604 801 701 848']
4	Khua	Khua	NNP	PERSON	Khua	_	0	212	['P13,727 801 873 848']
5	or	or	CC	O	or	advmod	4	212	['P13,897 815 952 848']
6	?	?	.	O	?	_	0	212	['P13,1084 801 1108 848']

1	Neocomian	Neocomian	JJ	MISC	neocomian	amod	3	213	['P13,1133 801 1446 848']
2	Siamopodus	Siamopodus	NN	MISC	siamopodus	nn	3	213	['P13,1541 800 1870 861']
3	theropod	theropod	NN	O	theropod	_	0	213	['P13,1894 801 2135 862']

1	Phu	Phu	NNP	PERSON	Phu	nn	2	214	['P13,602 884 706 931']
2	Phan	Phan	NNP	PERSON	Phan	_	0	214	['P13,729 884 864 931']

1	Hin	Hin	NNP	PERSON	Hin	nn	6	215	['P13,13 967 114 1014']
2	Lat	Lat	NNP	PERSON	Lat	nn	6	215	['P13,137 969 228 1014']
3	Pra	Pra	NNP	PERSON	Pra	nn	6	215	['P13,251 969 341 1014']
4	Chad	Chad	NNP	PERSON	Chad	nn	6	215	['P13,365 967 507 1015']
5	Phra	Phra	NNP	PERSON	Phra	nn	6	215	['P13,602 967 726 1015']
6	Wihan	Wihan	NNP	PERSON	Wihan	_	0	215	['P13,748 967 927 1015']
7	?	?	.	O	?	_	0	215	['P13,1084 967 1389 1015']

1	Berriasian	Berriasian	JJ	MISC	berriasian	amod	2	216	['P13,1084 967 1389 1015']
2	Theropod-omithopod	Theropod-ornithopod	NN	MISC	theropod-omithopod	_	0	216	['P13,1542 967 2125 1028']
3	Phu	Phu	NNP	PERSON	Phu	nn	6	216	['P13,13 1051 117 1098']
4	Faek	Faek	NNP	PERSON	Faek	nn	6	216	['P13,141 1051 273 1098']
5	Phra	Phra	NNP	PERSON	Phra	nn	6	216	['P13,602 1051 726 1098']
6	Wihan	Wihan	NNP	PERSON	Wihan	dep	2	216	['P13,748 1050 927 1098']
7	?	?	.	O	?	_	0	216	['P13,1084 1050 1389 1098']

1	Berriasian	Berriasian	JJ	O	berriasian	amod	6	217	['P13,1084 1050 1389 1098']
2	Theropod	Theropod	NNP	O	Theropod	nn	6	217	['P13,1542 1050 1805 1112']
3	Lao	Lao	NNP	O	Lao	nn	6	217	['P13,13 1135 117 1181']
4	Nat	Nat	NNP	O	Nat	nn	6	217	['P13,141 1135 239 1181']
5	Khorat	Khorat	NNP	O	Khorat	nn	6	217	['P13,603 1134 790 1181']
6	Group	Group	NNP	O	Group	_	0	217	['P13,814 1134 984 1195']
7	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	9	217	['P13,1081 1134 1380 1181']
8	Asianopodus	Asianopodus	NN	O	asianopodus	nn	9	217	['P13,1537 1134 1888 1194']
9	theropod	theropod	NN	O	theropod	dep	6	217	['P13,1913 1133 2154 1195']

1	Fig	Fig	NN	O	fig	_	0	218	['P14,7 3334 109 3396']
2	.	.	.	O	.	_	0	218	['P14,7 3334 109 3396']

1	7	7	CD	NUMBER	7	_	0	219	['P14,133 3336 179 3382']
2	.	.	.	O	.	_	0	219	['P14,133 3336 179 3382']

1	Comparison	Comparison	NN	O	comparison	_	0	220	['P14,203 3334 534 3396']
2	between	between	IN	O	between	_	0	220	['P14,553 3334 779 3382']
3	Siamopodus	Siamopodus	NNP	O	Siamopodus	nn	7	220	['P14,799 3334 1130 3395']
4	khaoyaiensis	khaoyaiensis	NN	O	khaoyaiensis	nn	7	220	['P14,1150 3334 1496 3396']
5	(	(	NN	O	(	nn	7	220	['P14,1518 3335 1607 3393']
6	D	D	NN	O	d	nn	7	220	['P14,1518 3335 1607 3393']
7	)	)	NN	O	)	prep_between	1	220	['P14,1518 3335 1607 3393']
8	and	and	CC	O	and	_	0	220	['P14,1630 3334 1726 3382']
9	other	other	JJ	O	other	amod	11	220	['P14,1746 3334 1886 3382']
10	unnamed	unnamed	JJ	O	unnamed	amod	11	220	['P14,1904 3334 2154 3382']
11	tracks	tracks	NNS	O	track	prep_between	1	220	['P14,7 3420 167 3468']
12	from	from	IN	O	from	_	0	220	['P14,190 3420 321 3468']
13	the	the	DT	O	the	det	14	220	['P14,342 3420 423 3468']
14	Cretaceous	Cretaceous	JJ	MISC	cretaceous	prep_from	1	220	['P14,446 3420 746 3468']
15	of	of	IN	O	of	_	0	220	['P14,769 3420 828 3468']
16	Thailand	Thailand	NNP	LOCATION	Thailand	nn	17	220	['P14,845 3420 1087 3468']
17	(	(	NN	O	(	prep_of	1	220	['P14,1110 3420 1228 3479']
18	and	and	CC	O	and	_	0	220	['P14,1110 3420 1228 3479']
19	China	China	NNP	LOCATION	China	conj_and	17	220	['P14,1250 3420 1447 3479']
20	)	)	CD	NUMBER	)	num	19	220	['P14,1250 3420 1447 3479']
21	.	.	.	O	.	_	0	220	['P14,1250 3420 1447 3479']

1	All	All	DT	O	all	nsubj	2	221	['P14,1471 3420 1557 3467']
2	drawn	drawn	VBN	O	draw	_	0	221	['P14,1579 3420 1746 3468']
3	to	to	TO	O	to	_	0	221	['P14,1768 3427 1818 3468']
4	same	same	JJ	O	same	amod	5	221	['P14,1843 3435 1979 3468']
5	scale	scale	NN	O	scale	prep_to	2	221	['P14,2003 3420 2149 3468']
6	.	.	.	O	.	_	0	221	['P14,2003 3420 2149 3468']

1	A	A	DT	O	a	det	5	222	['P14,7 3505 69 3561']
2	,	,	,	O	,	_	0	222	['P14,7 3505 69 3561']
3	large	large	JJ	O	large	amod	4	222	['P14,91 3505 224 3567']
4	theropod	theropod	NN	O	theropod	nn	5	222	['P14,245 3505 487 3567']
5	trackway	trackway	NN	O	trackway	_	0	222	['P14,505 3505 753 3567']
6	from	from	IN	O	from	_	0	222	['P14,774 3505 905 3553']
7	Phu	Phu	NNP	PERSON	Phu	nn	8	222	['P14,924 3505 1028 3553']
8	Faek	Faek	NNP	PERSON	Faek	prep_from	5	222	['P14,1047 3505 1192 3553']
9	.	.	.	O	.	_	0	222	['P14,1047 3505 1192 3553']

1	B	B	NN	O	b	_	0	223	['P14,1214 3506 1272 3562']
2	,	,	,	O	,	_	0	223	['P14,1214 3506 1272 3562']
3	ornithopod	ornithopod	NN	O	ornithopod	nn	4	223	['P14,1295 3505 1593 3567']
4	tracks	tracks	NNS	O	track	appos	1	223	['P14,1612 3505 1772 3553']
5	from	from	IN	O	from	_	0	223	['P14,1793 3505 1924 3553']
6	Hin	Hin	NNP	O	Hin	nn	9	223	['P14,1943 3505 2044 3552']
7	Lat	Lat	NNP	O	Lat	nn	9	223	['P14,2063 3506 2154 3553']
8	Pra	Pra	NNP	LOCATION	Pra	nn	9	223	['P14,7 3591 97 3638']
9	Chad	Chad	NNP	LOCATION	Chad	prep_from	4	223	['P14,123 3590 278 3638']
10	.	.	.	O	.	_	0	223	['P14,123 3590 278 3638']

1	C	C	NN	O	c	_	0	224	['P14,310 3590 368 3647']
2	,	,	,	O	,	_	0	224	['P14,310 3590 368 3647']
3	theropod	theropod	NN	O	theropod	nn	4	224	['P14,397 3590 639 3652']
4	trackway	trackway	NN	O	trackway	appos	1	224	['P14,666 3590 914 3652']
5	from	from	IN	O	from	_	0	224	['P14,941 3590 1073 3638']
6	Lao	Lao	NNP	PERSON	Lao	nn	7	224	['P14,1099 3591 1203 3638']
7	Nat	Nat	NNP	PERSON	Nat	prep_from	4	224	['P14,1231 3591 1341 3638']
8	.	.	.	O	.	_	0	224	['P14,1231 3591 1341 3638']

1	E	E	NN	O	e	nsubj	15	225	['P14,1372 3591 1427 3647']
2	,	,	,	O	,	_	0	225	['P14,1372 3591 1427 3647']
3	theropod	theropod	NN	O	theropod	nn	4	225	['P14,1457 3590 1698 3652']
4	tracks	tracks	NNS	O	track	appos	1	225	['P14,1725 3590 1884 3638']
5	from	from	IN	O	from	_	0	225	['P14,1914 3590 2045 3638']
6	the	the	DT	O	the	det	7	225	['P14,2071 3590 2153 3638']
7	Lower	Lower	NNP	O	Lower	prep_from	4	225	['P14,7 3678 183 3725']
8	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	1	225	['P14,206 3677 506 3725']
9	of	of	IN	O	of	_	0	225	['P14,533 3677 591 3725']
10	Inner	Inner	NNP	O	Inner	nn	11	225	['P14,611 3678 755 3725']
11	Mongolia	Mongolia	NNP	LOCATION	Mongolia	prep_of	1	225	['P14,777 3677 1056 3739']
12	,	,	,	O	,	_	0	225	['P14,777 3677 1056 3739']
13	China	China	NNP	LOCATION	China	appos	11	225	['P14,1083 3677 1244 3725']
14	(	(	CD	NUMBER	(	num	13	225	['P14,1270 3677 1523 3739']
15	compare	compare	VB	O	compare	_	0	225	['P14,1270 3677 1523 3739']
16	with	with	IN	O	with	_	0	225	['P14,1547 3677 1667 3725']
17	Fig	Fig	NN	O	fig	prep_with	15	225	['P14,1691 3677 1794 3739']
18	.	.	.	O	.	_	0	225	['P14,1691 3677 1794 3739']

1	8	8	CD	NUMBER	8	_	0	226	['P14,1824 3677 1890 3736']
2	)	)	NN	O	)	dep	1	226	['P14,1824 3677 1890 3736']
3	.	.	.	O	.	_	0	226	['P14,1824 3677 1890 3736']

1	addition	addition	NN	O	addition	nsubj	20	227	['P15,9 113 285 172']
2	to	to	TO	O	to	_	0	227	['P15,327 122 391 172']
3	at	at	IN	O	at	quantmod	5	227	['P15,436 122 495 172']
4	least	least	JJS	O	least	mwe	3	227	['P15,537 113 692 172']
5	three	three	CD	NUMBER	three	num	9	227	['P15,734 113 902 172']
6	other	other	JJ	O	other	amod	9	227	['P15,947 113 1121 172']
7	distinctive	distinctive	JJ	O	distinctive	amod	9	227	['P15,1162 113 1514 173']
8	track	track	NN	O	track	nn	9	227	['P15,1556 113 1727 172']
9	types	types	NNS	O	type	prep_to	1	227	['P15,1768 122 1945 190']
10	from	from	IN	O	from	_	0	227	['P15,1989 113 2153 172']
11	Hin	Hin	NNP	O	Hin	nn	14	227	['P15,7 215 132 274']
12	Lat	Lat	NNP	O	Lat	nn	14	227	['P15,163 217 276 275']
13	Pra	Pra	NNP	O	Pra	nn	14	227	['P15,306 217 418 275']
14	Chad	Chad	NNP	O	Chad	prep_from	9	227	['P15,448 215 627 275']
15	including	including	VBG	O	include	_	0	227	['P15,657 215 976 292']
16	the	the	DT	O	the	det	19	227	['P15,1008 215 1110 275']
17	aforementioned	aforementioned	JJ	O	aforementioned	amod	19	227	['P15,1143 215 1678 275']
18	ornithischian	ornithischian	JJ	O	ornithischian	amod	19	227	['P15,1709 215 2153 275']
19	footprints	footprints	NNS	O	footprint	prep_including	14	227	['P15,8 317 336 394']
20	(	(	VBP	O	(	_	0	227	['P15,366 317 784 391']
21	Matsukawa	Matsukawa	NNP	PERSON	Matsukawa	nsubj	23	227	['P15,366 317 784 391']
22	et	et	FW	O	et	nn	23	227	['P15,810 326 870 377']
23	al.	al.	FW	O	al.	xcomp	20	227	['P15,897 317 994 387']
24	,	,	,	O	,	_	0	227	['P15,897 317 994 387']
25	2006	2006	CD	DATE	2006	conj_and	23	227	['P15,1025 317 1211 387']
26	,	,	,	O	,	_	0	227	['P15,1025 317 1211 387']
27	and	and	CC	O	and	_	0	227	['P15,1242 317 1362 377']
28	Fig	Fig	NN	O	fig	xcomp	20	227	['P15,1387 317 1516 394']
29	.	.	.	O	.	_	0	227	['P15,1387 317 1516 394']

1	7B	7B	NN	O	7b	dep	3	228	['P15,1547 319 1639 377']
2	herein	herein	RB	O	herein	advmod	3	228	['P15,1670 317 1927 391']
3	)	)	RB	O	)	_	0	228	['P15,1670 317 1927 391']
4	.	.	.	O	.	_	0	228	['P15,1670 317 1927 391']

1	Such	Such	JJ	O	such	amod	2	229	['P15,112 418 278 478']
2	distributions	distributions	NNS	O	distribution	nsubj	4	229	['P15,313 418 734 478']
3	are	are	VBP	O	be	cop	4	229	['P15,772 437 872 478']
4	consistent	consistent	JJ	O	consistent	_	0	229	['P15,908 418 1248 478']
5	with	with	IN	O	with	_	0	229	['P15,1281 418 1431 478']
6	results	results	NNS	O	result	prep_with	4	229	['P15,1464 418 1683 478']
7	from	from	IN	O	from	_	0	229	['P15,1720 418 1884 478']
8	studies	studies	NNS	O	study	prep_from	6	229	['P15,1920 418 2151 478']
9	of	of	IN	O	of	_	0	229	['P15,8 520 81 579']
10	Cretaceous	Cretaceous	JJ	MISC	cretaceous	amod	11	229	['P15,121 520 496 579']
11	tracks	tracks	NNS	O	track	prep_of	8	229	['P15,543 520 743 579']
12	in	in	IN	O	in	_	0	229	['P15,789 520 854 578']
13	China	China	NNP	LOCATION	China	prep_in	8	229	['P15,899 520 1102 579']
14	(	(	CD	NUMBER	(	num	13	229	['P15,1148 520 1312 597']
15	e.g.	e.g.	FW	O	e.g.	amod	8	229	['P15,1148 520 1312 597']
16	,	,	,	O	,	_	0	229	['P15,1148 520 1312 597']
17	Lockley	Lockley	NNP	PERSON	Lockley	dep	15	229	['P15,1360 520 1638 597']
18	et	et	FW	O	et	nn	19	229	['P15,1684 528 1744 579']
19	al.	al.	FW	O	al.	dep	17	229	['P15,1789 520 1886 590']
20	,	,	,	O	,	_	0	229	['P15,1789 520 1886 590']
21	2002	2002	CD	DATE	2002	num	22	229	['P15,1936 520 2148 593']
22	)	)	NN	O	)	appos	19	229	['P15,1936 520 2148 593']
23	.	.	.	O	.	_	0	229	['P15,1936 520 2148 593']

1	Here	Here	RB	O	here	advmod	2	230	['P15,7 625 170 683']
2	again	again	RB	O	again	advmod	4	230	['P15,199 623 380 700']
3	we	we	PRP	O	we	nsubj	4	230	['P15,406 642 502 683']
4	?nd	find	VBD	O	?nd	_	0	230	['P15,530 623 660 683']
5	a	a	DT	O	a	det	6	230	['P15,687 642 722 683']
6	preponderance	preponderance	NN	O	preponderance	dobj	4	230	['P15,746 623 1248 700']
7	of	of	IN	O	of	_	0	230	['P15,1276 623 1349 683']
8	theropod	theropod	NN	O	theropod	nn	9	230	['P15,1369 623 1671 700']
9	tracks	tracks	NNS	O	track	prep_of	6	230	['P15,1696 623 1916 693']
10	,	,	,	O	,	_	0	230	['P15,1696 623 1916 693']
11	sometimes	some-times	RB	O	sometimes	advmod	4	230	['P15,1949 642 2150 683', 'P15,7 725 189 784']
12	with	with	IN	O	with	_	0	230	['P15,232 725 381 785']
13	sauropod	sauropod	NN	O	sauropod	nn	16	230	['P15,425 725 733 802']
14	and	and	CC	O	and	_	0	230	['P15,775 725 895 784']
15	bird	bird	NN	O	bird	nn	16	230	['P15,934 725 1071 784']
16	tracks	tracks	NNS	O	track	prep_with	4	230	['P15,1112 725 1311 784']
17	in	in	IN	O	in	_	0	230	['P15,1355 725 1419 784']
18	red	red	JJ	O	red	amod	19	230	['P15,1459 725 1567 784']
19	beds	beds	NNS	O	bed	prep_in	16	230	['P15,1607 725 1760 784']
20	associated	associated	VBN	O	associate	partmod	19	230	['P15,1805 725 2152 784']
21	with	with	IN	O	with	_	0	230	['P15,8 826 157 885']
22	relatively	relatively	RB	O	relatively	advmod	23	230	['P15,186 826 506 903']
23	small	small	JJ	O	small	amod	25	230	['P15,540 826 720 885']
24	continental	continental	JJ	O	continental	amod	25	230	['P15,752 826 1129 885']
25	basins	basins	NNS	O	basin	prep_with	20	230	['P15,1160 826 1388 885']
26	.	.	.	O	.	_	0	230	['P15,1160 826 1388 885']

1	The	The	DT	O	the	det	2	231	['P15,1424 826 1554 885']
2	presence	presence	NN	O	presence	nsubj	24	231	['P15,1584 844 1882 903']
3	of	of	IN	O	of	_	0	231	['P15,1915 826 1988 885']
4	sauropod	sau-ropod	NN	O	sauropod	nn	5	231	['P15,2016 844 2150 885', 'P15,6 929 204 1006']
5	tracks	tracks	NNS	O	track	prep_of	2	231	['P15,241 929 442 988']
6	in	in	IN	O	in	_	0	231	['P15,480 929 545 988']
7	the	the	DT	O	the	det	8	231	['P15,582 929 684 988']
8	Cretaceous	Cretaceous	JJ	O	cretaceous	prep_in	5	231	['P15,723 929 1099 989']
9	of	of	IN	O	of	_	0	231	['P15,1139 929 1212 988']
10	Laos	Laos	NNP	LOCATION	Laos	nn	12	231	['P15,1243 930 1406 988']
11	(	(	NNP	O	(	nn	12	231	['P15,1448 929 1686 1002']
12	Allain	Allain	NNP	PERSON	Allain	prep_of	8	231	['P15,1448 929 1686 1002']
13	et	et	FW	O	et	nn	14	231	['P15,1724 938 1783 988']
14	al.	al.	FW	O	al.	dep	8	231	['P15,1822 929 1919 999']
15	,	,	,	O	,	_	0	231	['P15,1822 929 1919 999']
16	1997	1997	CD	DATE	1997	appos	14	231	['P15,1968 929 2148 999']
17	;	;	:	O	;	_	0	231	['P15,1968 929 2148 999']
18	Matsukawa	Matsukawa	NNP	PERSON	Matsukawa	dep	14	231	['P15,7 1031 399 1091']
19	et	et	FW	O	et	nn	20	231	['P15,430 1041 490 1091']
20	al	al	FW	O	al	dep	18	231	['P15,523 1031 599 1102']
21	,	,	,	O	,	_	0	231	['P15,523 1031 599 1102']
22	2006	2006	CD	DATE	2006	num	23	231	['P15,635 1031 829 1105']
23	)	)	NN	O	)	appos	8	231	['P15,635 1031 829 1105']
24	suggests	suggests	VBZ	O	suggest	_	0	231	['P15,866 1040 1148 1108']
25	a	a	DT	O	a	det	36	231	['P15,1183 1050 1219 1091']
26	similar	similar	JJ	O	similar	amod	36	231	['P15,1252 1031 1501 1102']
27	,	,	,	O	,	_	0	231	['P15,1252 1031 1501 1102']
28	saurischian	saurischian	JJ	O	saurischian	nsubj	29	231	['P15,1539 1031 1919 1091']
29	dominated	domi-nated	VBD	O	dominate	dep	36	231	['P15,1951 1031 2150 1091', 'P15,7 1133 191 1193']
30	assemblage	assemblage	NN	O	assemblage	dobj	29	231	['P15,220 1133 609 1210']
31	for	for	IN	O	for	_	0	231	['P15,638 1133 737 1193']
32	the	the	DT	O	the	det	33	231	['P15,763 1133 865 1193']
33	Laos	Laos	NNP	LOCATION	Laos	prep_for	29	231	['P15,892 1135 1055 1193']
34	and	and	CC	O	and	_	0	231	['P15,1086 1133 1206 1193']
35	Thailand	Thailand	NNP	LOCATION	Thailand	conj_and	33	231	['P15,1233 1133 1536 1193']
36	region	region	NN	O	region	dobj	24	231	['P15,1562 1133 1796 1210']
37	.	.	.	O	.	_	0	231	['P15,1562 1133 1796 1210']

1	However	However	RB	O	however	advmod	6	232	['P15,1828 1135 2150 1203']
2	,	,	,	O	,	_	0	232	['P15,1828 1135 2150 1203']
3	we	we	PRP	O	we	nsubjpass	6	232	['P15,8 1253 103 1295']
4	are	are	VBP	O	be	auxpass	6	232	['P15,137 1253 237 1294']
5	not	not	RB	O	not	neg	6	232	['P15,270 1244 377 1294']
6	convinced	convinced	VBN	O	convince	_	0	232	['P15,408 1235 756 1295']
7	that	that	IN	O	that	complm	15	232	['P15,787 1235 914 1294']
8	unequivocal	unequivocal	JJ	O	unequivocal	amod	9	232	['P15,943 1235 1358 1312']
9	examples	examples	NNS	O	example	nsubjpass	15	232	['P15,1390 1235 1709 1312']
10	of	of	IN	O	of	_	0	232	['P15,1743 1235 1816 1294']
11	sauropod	sauropod	NN	O	sauropod	nn	12	232	['P15,1845 1235 2153 1312']
12	tracks	tracks	NNS	O	track	prep_of	9	232	['P15,7 1336 207 1395']
13	are	are	VBP	O	be	auxpass	15	232	['P15,246 1354 346 1395']
14	yet	yet	RB	O	yet	advmod	15	232	['P15,382 1344 486 1413']
15	known	known	VBN	O	know	ccomp	6	232	['P15,520 1336 748 1395']
16	from	from	IN	O	from	_	0	232	['P15,785 1336 949 1395']
17	Thailand	Thailand	NNP	LOCATION	Thailand	prep_from	15	232	['P15,984 1336 1287 1395']
18	(	(	CD	NUMBER	(	num	17	232	['P15,1325 1336 1564 1409']
19	contra	contra	FW	O	contra	nn	22	232	['P15,1325 1336 1564 1409']
20	LeLoeuff	LeLoeuff	FW	O	leloeuff	nn	22	232	['P15,1598 1336 1924 1395']
21	et	et	FW	O	et	nn	22	232	['P15,1955 1344 2015 1395']
22	al.	al.	FW	O	al.	tmod	15	232	['P15,2051 1336 2149 1406']
23	,	,	,	O	,	_	0	232	['P15,2051 1336 2149 1406']
24	2002	2002	CD	DATE	2002	num	25	232	['P15,8 1440 221 1512']
25	)	)	NN	O	)	appos	22	232	['P15,8 1440 221 1512']
26	.	.	.	O	.	_	0	232	['P15,8 1440 221 1512']

1	Tracks	Tracks	NNP	O	Tracks	_	0	233	['P15,280 1439 505 1499']
2	of	of	IN	O	of	_	0	233	['P15,563 1439 637 1499']
3	ornithischian	ornithischian	JJ	O	ornithischian	amod	5	233	['P15,687 1439 1131 1499']
4	(	(	NN	O	(	nn	5	233	['P15,1189 1439 1613 1516']
5	ornithopod	ornithopod	NN	O	ornithopod	prep_of	1	233	['P15,1189 1439 1613 1516']
6	)	)	CD	NUMBER	)	num	7	233	['P15,1189 1439 1613 1516']
7	dinosaurs	dinosaurs	NNS	O	dinosaur	nsubj	10	233	['P15,1671 1439 1994 1499']
8	are	are	VBP	O	be	cop	10	233	['P15,2052 1458 2152 1499']
9	largely	largely	RB	O	largely	advmod	10	233	['P15,7 1541 242 1618']
10	absent	absent	JJ	O	absent	rcmod	5	233	['P15,268 1541 484 1600']
11	from	from	IN	O	from	_	0	233	['P15,508 1541 672 1600']
12	most	most	JJS	O	most	prep_from	10	233	['P15,696 1550 861 1600']
13	of	of	IN	O	of	_	0	233	['P15,885 1541 958 1600']
14	China	China	NNP	LOCATION	China	prep_of	12	233	['P15,978 1541 1180 1601']
15	and	and	CC	O	and	_	0	233	['P15,1205 1541 1325 1600']
16	occur	occur	VB	O	occur	conj_and	14	233	['P15,1350 1559 1539 1600']
17	only	only	RB	O	only	advmod	23	233	['P15,1563 1541 1711 1618']
18	sporadically	sporadically	RB	O	sporadically	advmod	23	233	['P15,1739 1541 2152 1618']
19	in	in	IN	O	in	_	0	233	['P15,7 1642 71 1700']
