1	JOURNAL	JOURNAL	NN	O	journal	_	0	1	['P1,387 184 578 211']
29	Leech	Leech	NNP	PERSON	Leech	agent	10	88	['P3,1550 3017 1653 3045']
30	(	(	CD	NUMBER	(	num	29	88	['P3,1693 3017 1821 3053']
31	1959	1959	CD	DATE	1959	num	32	88	['P3,1693 3017 1821 3053']
32	)	)	NN	O	)	dep	29	88	['P3,1693 3017 1821 3053']
33	.	.	.	O	.	_	0	88	['P3,1693 3017 1821 3053']

1	None	Xone	NN	O	none	nsubj	6	89	['P3,331 3052 421 3081']
2	of	of	IN	O	of	_	0	89	['P3,448 3053 481 3081']
3	these	these	DT	O	these	det	4	89	['P3,506 3053 593 3082']
4	geologists	geologists	NNS	O	geologist	prep_of	1	89	['P3,619 3054 791 3091']
5	were	ivere	VBD	O	be	cop	6	89	['P3,815 3064 897 3084']
6	able	able	JJ	O	able	_	0	89	['P3,922 3055 991 3084']
7	to	to	TO	O	to	aux	8	89	['P3,1016 3059 1047 3085']
8	differentiate	clifferentiate	VB	O	differentiate	xcomp	6	89	['P3,1073 3056 1292 3086']
9	Brisco	I3risco	NNP	PERSON	Brisco	dobj	8	89	['P3,1317 3057 1429 3087']
10	from	from	IN	O	from	_	0	89	['P3,1453 3058 1538 3088']
11	Bcaverfoot	13enverfoot	NNP	LOCATION	Bcaverfoot	prep_from	9	89	['P3,1562 3059 1758 3089']
12	on	cni	IN	O	on	_	0	89	['P3,1783 3069 1822 3089']
13	lithologie	lithologic.	NN	O	lithologie	nn	14	89	['P3,332 3093 498 3131']
14	grounds	grouncl	NNS	O	grounds	prep_on	11	89	['P3,523 3095 675 3132']
15	,	s,	,	O	,	_	0	89	['P3,523 3095 675 3132']
16	and	n?cl	CC	O	and	_	0	89	['P3,702 3096 767 3126']
17	the	the	DT	O	the	det	19	89	['P3,791 3096 845 3126']
18	mongrel	mongicl	NN	O	mongrel	nn	19	89	['P3,869 3097 1015 3134']
19	term	terni	NN	O	term	dobj	8	89	['P3,1040 3100 1122 3127']
20	Beaverfoot	I3cavcrfoo	NNP	PERSON	Beaverfoot	dep	19	89	['P3,1145 3098 1469 3129']
21	.	t	.	O	.	_	0	89	['P3,1145 3098 1469 3129']

1	?	-	NN	O	?	_	0	90	['P3,1145 3098 1469 3129']
2	.	1	.	O	.	_	0	90	['P3,1145 3098 1469 3129']

1	Brisco	3risco	NNP	PERSON	Brisco	nn	2	91	['P3,1145 3098 1469 3129']
2	formation	formntion	NN	O	formation	nsubj	3	91	['P3,1495 3100 1672 3130']
3	drifted	clriftccl	VBD	O	drift	_	0	91	['P3,1698 3101 1823 3131']
4	into	into	IN	O	into	_	0	91	['P3,332 3135 400 3165']
5	use	use	NN	O	use	prep_into	3	91	['P3,423 3145 487 3166']
6	.	.	.	O	.	_	0	91	['P3,423 3145 487 3166']

1	Such	Such	PDT	O	such	predet	3	92	['P3,533 3137 617 3166']
2	a	n	DT	O	a	det	3	92	['P3,644 3147 659 3167']
3	solution	solution	NN	O	solution	nsubj	5	92	['P3,683 3138 825 3167']
4	seems	seems	VBZ	O	seem	cop	5	92	['P3,847 3148 946 3168']
5	unsatisfactory	unsntisfactoi'	JJ	O	unsatisfactory	_	0	92	['P3,968 3139 1235 3177']
6	,	v,	,	O	,	_	0	92	['P3,968 3139 1235 3177']
7	but	but,	CC	O	but	_	0	92	['P3,1257 3140 1317 3170']
8	any	nny	DT	O	any	det	9	92	['P3,1337 3150 1402 3178']
9	revision	revision	NN	O	revision	nsubjpass	16	92	['P3,1423 3141 1563 3171']
10	of	of	IN	O	of	_	0	92	['P3,1585 3143 1619 3172']
11	the	the	DT	O	the	det	13	92	['P3,1639 3142 1694 3172']
12	stratigraphic	strati-graphic	JJ	O	stratigraphic	amod	13	92	['P3,1715 3143 1823 3173', 'P3,333 3178 468 3214']
13	terminology	terminologi	NN	O	terminology	prep_of	9	92	['P3,490 3179 708 3217']
14	is	is	VBZ	O	be	aux	16	92	['P3,729 3180 756 3209']
15	being	heing	VBG	O	be	auxpass	16	92	['P3,776 3181 874 3218']
16	deferred	clefcrrecl	VBN	O	defer	conj_but	5	92	['P3,896 3182 1046 3211']
17	until	until	IN	O	until	_	0	92	['P3,1068 3183 1151 3211']
18	completion	completion	NN	O	completion	prep_until	16	92	['P3,1177 3183 1371 3219']
19	of	of	IN	O	of	_	0	92	['P3,1394 3185 1427 3213']
20	the	the	DT	O	the	det	23	92	['P3,1448 3185 1501 3214']
21	current	current	JJ	DATE	current	amod	23	92	['P3,1524 3190 1656 3215']
22	regional	regional	JJ	O	regional	amod	23	92	['P3,1678 3186 1822 3223']
23	study	stuc15	NN	O	study	prep_of	18	92	['P3,332 3221 432 3258']
24	of	of	IN	O	of	_	0	92	['P3,447 3222 480 3251']
25	the	thc	DT	O	the	det	26	92	['P3,495 3221 549 3252']
26	unit	ulll	NN	O	unit	prep_of	23	92	['P3,564 3222 646 3253']
27	.	t.	.	O	.	_	0	92	['P3,564 3222 646 3253']

1	\	6	NNP	O	\	nn	3	93	['P3,375 3282 502 3311']
2	Vilson	ilson	NNP	PERSON	Vilson	nn	3	93	['P3,375 3282 502 3311']
3	(	(	NNP	O	(	nsubj	11	93	['P3,537 3282 649 3318']
4	1926	1926	CD	DATE	1926	num	5	93	['P3,537 3282 649 3318']
5	)	)	CD	NUMBER	)	dep	3	93	['P3,537 3282 649 3318']
6	described	clescribcd	VBN	O	describe	partmod	3	93	['P3,686 3283 852 3312']
7	tliirty-two	thirty-twvo	JJ	O	tliirty-two	amod	8	93	['P3,882 3283 1067 3319']
8	species	species	NNS	O	species	dobj	6	93	['P3,1096 3284 1217 3320']
9	of	of	IN	O	of	_	0	93	['P3,1246 3285 1280 3314']
10	fossils	fossils	NNS	O	fossil	prep_of	8	93	['P3,1309 3285 1417 3315']
11	thought	thought	VBD	O	think	_	0	93	['P3,1445 3286 1583 3322']
12	:		:	O	:	_	0	93	['P3,1445 3286 1583 3322']
13	to	to	TO	O	to	aux	14	93	['P3,1614 3291 1644 3316']
14	be	be	VB	O	be	parataxis	11	93	['P3,1674 3287 1710 3316']
15	from	from	IN	O	from	_	0	93	['P3,1739 3288 1824 3317']
16	the	thc	DT	O	the	det	19	93	['P3,333 3323 387 3353']
17	Upper	I..'pper	NNP	MISC	Upper	nn	19	93	['P3,412 3324 526 3360']
18	Ordovician	Or'clovicinrl	NNP	MISC	Ordovician	nn	19	93	['P3,552 3324 749 3354']
19	portion	portion	NN	O	portion	prep_from	14	93	['P3,773 3324 905 3361']
20	of	of	IN	O	of	_	0	93	['P3,930 3325 963 3354']
21	the	tbc	DT	O	the	det	22	93	['P3,987 3325 1040 3355']
22	formation	formation	NN	O	formation	prep_of	19	93	['P3,1065 3326 1251 3356']
23	.	.	.	O	.	_	0	93	['P3,1065 3326 1251 3356']

1	She	She	PRP	O	she	nsubj	3	94	['P3,1298 3326 1361 3356']
2	herself	hciself.	PRP	O	herself	nsubj	3	94	['P3,1384 3327 1505 3358']
3	did	rlic1	VBD	O	do	_	0	94	['P3,1529 3328 1583 3358']
4	none	none	NN	O	none	nn	5	94	['P3,1609 3338 1691 3359']
5	oi	of	NN	O	ous	iobj	3	94	['P3,1716 3330 1749 3359']
6	?	-	CD	NUMBER	?	num	5	94	['P3,1716 3330 1749 3359']
7	the	ihc	DT	O	the	dobj	3	94	['P3,1773 3330 1825 3359']
8	collecting	collecting	VBG	O	collect	amod	7	94	['P3,334 3364 513 3401']
9	,	,	,	O	,	_	0	94	['P3,334 3364 513 3401']
10	and	ancl	CC	O	and	dep	12	94	['P3,547 3364 612 3394']
11	unfortunately	unfortunnte'ly	RB	O	unfortunately	dep	12	94	['P3,644 3365 899 3402']
12	recent	recent	JJ	O	recent	dep	7	94	['P3,930 3369 1038 3395']
13	:		:	O	:	_	0	94	['P3,930 3369 1038 3395']
14	?eld	ficlcl	JJ	O	?eld	amod	15	94	['P3,1071 3365 1145 3395']
15	investigations	iniestigntions	NNS	O	investigation	nsubj	17	94	['P3,1178 3366 1427 3404']
16	have	have	VBP	O	have	aux	17	94	['P3,1459 3367 1540 3398']
17	revealed	revenlecl	VBN	O	reveal	dep	7	94	['P3,1572 3368 1720 3399']
18	that	that	IN	O	that	complm	27	94	['P3,1753 3369 1825 3400']
19	some	so?le	DT	O	some	nsubjpass	27	94	['P3,333 3415 418 3434']
20	of	of	IN	O	of	_	0	94	['P3,442 3406 475 3434']
21	the	the	DT	O	the	det	22	94	['P3,499 3406 553 3435']
22	lots	lots	NNS	O	lot	prep_of	19	94	['P3,577 3406 640 3435']
23	that	that	IN	O	that	complm	25	94	['P3,663 3406 735 3435']
24	she	shc	PRP	O	she	nsubj	25	94	['P3,758 3406 812 3435']
25	studied	stuclicrl	VBD	O	study	dep	22	94	['P3,836 3406 966 3436']
26	were	>vere	VBD	O	be	auxpass	27	94	['P3,990 3416 1071 3436']
27	collected	collected	VBN	O	collect	ccomp	17	94	['P3,1097 3407 1249 3437']
28	from	from	IN	O	from	_	0	94	['P3,1273 3408 1358 3437']
29	several	severnl	JJ	O	several	quantmod	30	94	['P3,1382 3409 1505 3438']
30	hundred	lrunclrecl	CD	NUMBER	hundred	num	31	94	['P3,1527 3409 1678 3440']
31	feet	feet	NNS	O	foot	prep_from	27	94	['P3,1702 3411 1767 3440']
32	of	of	IN	O	of	_	0	94	['P3,1792 3412 1825 3441']
33	strata	stint;	NN	O	stratum	prep_of	31	94	['P3,333 3450 445 3478']
34	.	1,	.	O	.	_	0	94	['P3,333 3450 445 3478']

1	and	and	CC	O	and	cc	2	95	['P3,472 3448 537 3476']
2	included	incluclecl	VBD	O	include	_	0	95	['P3,562 3447 717 3477']
3	a.	n	RB	O	a.	advmod	2	95	['P3,741 3458 759 3477']
4	few	feiv	JJ	O	few	amod	5	95	['P3,782 3448 845 3477']
5	fossils	tossils	NNS	O	fossil	dobj	2	95	['P3,869 3448 977 3477']
6	from	fronl	IN	O	from	_	0	95	['P3,1001 3448 1087 3478']
7	the	the	DT	O	the	det	9	95	['P3,1109 3449 1163 3478']
8	Silurian	Silurinn	JJ	MISC	silurian	amod	9	95	['P3,1187 3449 1334 3479']
9	portion	poitio?	NN	O	portion	prep_from	2	95	['P3,1358 3450 1489 3486']
10	of	ot	IN	O	of	_	0	95	['P3,1514 3451 1547 3480']
11	the	the	DT	O	the	det	12	95	['P3,1570 3451 1623 3481']
12	formation	forinntiori	NN	O	formation	prep_of	9	95	['P3,1647 3452 1825 3482']
13	together	togethei	RB	O	together	_	0	95	['P3,335 3487 482 3524']
14	with	ivith	IN	O	with	_	0	95	['P3,507 3488 586 3517']
15	the	the	DT	O	the	det	17	95	['P3,612 3488 665 3517']
16	abundant	abmiclnnt	JJ	O	abundant	amod	17	95	['P3,690 3488 860 3518']
17	collections	collections	NNS	O	collection	prep_together_with	2	95	['P3,887 3488 1071 3519']
18	from	froin	IN	O	from	_	0	95	['P3,1095 3489 1183 3519']
19	the	the	DT	O	the	det	21	95	['P3,1207 3490 1259 3519']
20	lower	louver	JJR	O	lower	amod	21	95	['P3,1284 3490 1381 3520']
21	beds	bccl	NNS	O	bed	prep_from	17	95	['P3,1405 3491 1490 3521']
22	.	s,	.	O	.	_	0	95	['P3,1405 3491 1490 3521']

1	A	A	DT	O	a	det	3	96	['P3,1537 3491 1566 3521']
2	few	few	JJ	O	few	amod	3	96	['P3,1591 3492 1654 3522']
3	lots	lots	NNS	O	lot	nsubj	12	96	['P3,1678 3493 1739 3523']
4	collected	eol-lectecl	VBN	O	collect	partmod	3	96	['P3,1764 3494 1824 3523', 'P3,334 3528 438 3558']
5	by	by	IN	O	by	_	0	96	['P3,460 3528 502 3565']
6	Marshall	rInrshall	NNP	PERSON	Marshall	agent	4	96	['P3,523 3528 682 3558']
7	from	from	IN	O	from	_	0	96	['P3,704 3529 789 3558']
8	the	the	DT	O	the	det	11	96	['P3,812 3529 865 3559']
9	Palliser	Pnlliscr	NNP	O	Palliser	nn	11	96	['P3,887 3529 1025 3559']
10	Pass	Pass	NN	O	pass	nn	11	96	['P3,1046 3529 1126 3560']
11	area	men	NN	O	area	prep_from	4	96	['P3,1147 3539 1220 3560']
12	lumped	lumpecl	VBD	O	lump	_	0	96	['P3,1241 3531 1375 3568']
13	Early	L'arly	JJ	O	early	nsubj	17	96	['P3,1397 3531 1501 3569']
14	or	or	CC	O	or	_	0	96	['P3,1522 3542 1558 3562']
15	Middle	.'rliclcllc	NN	MISC	middle	conj_or	13	96	['P3,1577 3532 1702 3564']
16	Ordovician	Orclo-vlc.'Ian	JJ	MISC	ordovician	amod	17	96	['P3,1725 3533 1825 3564', 'P3,333 3570 441 3599']
17	fossils	fossils	NNS	O	fossil	xcomp	12	96	['P3,470 3570 578 3599']
18	from	f1'onl	IN	O	from	_	0	96	['P3,606 3571 693 3599']
19	sub-Bcavcrfoot-Brisco	sub-13cnvcrioot-Brrsco	JJ	O	sub-bcavcrfoot-brisco	amod	20	96	['P3,722 3571 1121 3601']
20	rocks	1'oclcs	NNS	O	rock	prep_from	17	96	['P3,1148 3572 1241 3601']
21	along	along	IN	O	along	_	0	96	['P3,1269 3572 1366 3609']
22	with	with	IN	O	with	_	0	96	['P3,1391 3573 1471 3602']
23	the	tile	DT	O	the	det	24	96	['P3,1499 3573 1554 3603']
24	Upper	Uppei'	NNP	MISC	Upper	prep_along_with	12	96	['P3,1581 3574 1696 3611']
25	Ordovician	01'clo-vicinn	JJ	MISC	ordovician	amod	26	96	['P3,1725 3575 1824 3605', 'P3,333 3611 441 3640']
26	forms	forms	NNS	O	form	nsubj	27	96	['P3,467 3611 568 3640']
27	(	(	VBP	O	(	rcmod	24	96	['P3,600 3611 755 3648']
28	Harker	Barker	NNP	PERSON	Harker	dobj	27	96	['P3,600 3611 755 3648']
29	,	,	,	O	,	_	0	96	['P3,600 3611 755 3648']
30	Hutchinson	IIutchinso	NNP	PERSON	Hutchinson	conj_and	28	96	['P3,782 3612 1001 3646']
31	,	n,	,	O	,	_	0	96	['P3,782 3612 1001 3646']
32	and	nncl	CC	O	and	_	0	96	['P3,1027 3613 1091 3642']
33	McLaren	'rICLar	NNP	PERSON	McLaren	conj_and	28	96	['P3,1117 3613 1285 3650']
34	,	crb	,	O	,	_	0	96	['P3,1117 3613 1285 3650']
35	1954	1954	CD	DATE	1954	dep	12	96	['P3,1312 3614 1402 3650']
36	,	,	,	O	,	_	0	96	['P3,1312 3614 1402 3650']
37	p.	p.	NN	O	p.	appos	35	96	['P3,1427 3624 1457 3651']
38	52	52	CD	NUMBER	52	num	39	96	['P3,1483 3615 1552 3650']
39	)	)	NN	O	)	dep	37	96	['P3,1483 3615 1552 3650']
40	.	.	.	O	.	_	0	96	['P3,1483 3615 1552 3650']

1	FORMATION	FOR5IATION	NN	O	formation	_	0	97	['P4,877 28 1089 49']
2	AN	AN	DT	O	a	det	3	97	['P4,1108 30 1280 50']
3	?	A	NN	O	?	dep	1	97	['P4,1108 30 1280 50']
4	.	L	.	O	.	_	0	97	['P4,1108 30 1280 50']

1	-	Y	:	O	-	_	0	98	['P4,1108 30 1280 50']
2	\	S	NN	O	\	_	0	98	['P4,1108 30 1280 50']
3	LYSIS	IS	NN	O	lysis	dep	2	98	['P4,1108 30 1280 50']

1	Valcott	AV>lcot	NNP	PERSON	Valcott	nsubj	13	99	['P4,376 70 551 101']
2	?s	t's	POS	O	?s	possessive	1	99	['P4,376 70 551 101']
3	(	(	CD	NUMBER	(	number	4	99	['P4,587 70 699 108']
4	1924	1924	CD	DATE	1924	num	1	99	['P4,587 70 699 108']
5	)	)	CD	NUMBER	)	num	6	99	['P4,587 70 699 108']
6	erection	c>ection	NN	O	erection	dep	1	99	['P4,737 71 879 102']
7	of	of	IN	O	of	_	0	99	['P4,910 72 944 102']
8	the	the	DT	O	the	det	11	99	['P4,974 71 1028 102']
9	term	term	NN	O	term	nn	11	99	['P4,1059 75 1140 102']
10	Wonah	'9onah	JJ	PERSON	wonah	amod	11	99	['P4,1172 72 1297 103']
11	quartzite	quartzite	NN	O	quartzite	prep_of	1	99	['P4,1332 73 1492 111']
12	did	did	VBD	O	do	aux	13	99	['P4,1524 74 1581 105']
13	segregate	segregate	VB	O	segregate	_	0	99	['P4,1611 78 1777 113']
14	a	a	DT	O	a	det	15	99	['P4,1808 84 1825 105']
15	body	1>ody	NN	O	body	nsubj	19	99	['P4,335 113 421 150']
16	of	of	IN	O	of	_	0	99	['P4,447 114 480 142']
17	rock	rock	NN	O	rock	prep_of	15	99	['P4,505 114 582 143']
18	lithologically	lithologically	RB	O	lithologically	advmod	19	99	['P4,608 114 843 151']
19	distinct	distinct	JJ	O	distinct	xcomp	13	99	['P4,869 114 1002 144']
20	from	fro?>	IN	O	from	_	0	99	['P4,1028 115 1112 144']
21	the	the	DT	O	the	det	22	99	['P4,1141 115 1192 144']
22	carbonates	ca>bo>>ates	NNS	O	carbonate	prep_from	19	99	['P4,1219 115 1408 145']
23	of	oi	IN	O	of	_	0	99	['P4,1433 117 1467 146']
24	Burling	Burling	VBG	O	burl	amod	25	99	['P4,1491 117 1665 154']
25	?s	's	POS	O	?s	poss	26	99	['P4,1491 117 1665 154']
26	Beaverfoot	Beavel-foo	NN	O	beaverfoot	prep_of	22	99	['P4,1689 118 1825 147', 'P4,336 157 405 186']
27	.	t	.	O	.	_	0	99	['P4,1689 118 1825 147', 'P4,336 157 405 186']

1	formation	formation	NN	O	formation	_	0	100	['P4,430 156 617 193']
2	,	,	,	O	,	_	0	100	['P4,430 156 617 193']
3	and	a?d	CC	O	and	dep	1	100	['P4,645 156 709 186']
4	possibly	possibly	RB	O	possibly	dep	6	100	['P4,734 156 878 192']
5	also	also	RB	O	also	advmod	6	100	['P4,903 155 967 185']
6	different	elift'e>e	JJ	O	different	dep	1	100	['P4,993 155 1146 186']
7	.	nt	.	O	.	_	0	100	['P4,993 155 1146 186']

1	in	in	IN	O	in	_	0	101	['P4,1171 156 1204 185']
2	its	its	PRP$	O	its	poss	4	101	['P4,1229 156 1270 186']
3	depositional	depositional	JJ	O	depositional	amod	4	101	['P4,1295 157 1510 193']
4	history	history	NN	O	history	prep_in	13	101	['P4,1534 158 1669 195']
5	,	,	,	O	,	_	0	101	['P4,1534 158 1669 195']
6	but	but	CC	O	but	cc	13	101	['P4,1694 158 1755 188']
7	his	his	PRP$	O	he	poss	10	101	['P4,1776 158 1827 189']
8	new	>Iew	JJ	O	new	amod	10	101	['P4,334 209 406 229']
9	Briseo	Brisco	NNP	PERSON	Briseo	nn	10	101	['P4,433 198 546 228']
10	formation	formatio?.	NN	O	formation	nsubj	13	101	['P4,572 198 751 229']
11	did	did	VBD	O	do	aux	13	101	['P4,779 198 836 228']
12	not	not	RB	O	not	neg	13	101	['P4,862 202 918 228']
13	achieve	achieve	VB	O	achieve	_	0	101	['P4,946 198 1074 228']
14	any	any	DT	O	any	det	16	101	['P4,1102 209 1167 236']
15	useful	useful	JJ	O	useful	amod	16	101	['P4,1193 199 1303 229']
16	re?nement	>ei>ncment,	NN	O	re?nement	dobj	13	101	['P4,1329 199 1517 230']
17	of	of	IN	O	of	_	0	101	['P4,1546 201 1579 231']
18	the	the	DT	O	the	det	20	101	['P4,1606 201 1659 231']
19	existing	existing	VBG	O	exist	amod	20	101	['P4,1687 201 1828 238']
20	terminology	terminology	NN	O	terminology	prep_of	16	101	['P4,336 241 560 278']
21	.	.	.	O	.	_	0	101	['P4,336 241 560 278']

1	Certainly	Ce>'tainly	RB	O	certainly	_	0	102	['P4,614 240 785 278']
2	on	on	IN	O	on	dep	1	102	['P4,813 250 854 270']
3	Mount	IIoun	NNP	O	Mount	pobj	2	102	['P4,882 241 1001 270']
4	.	t,	.	O	.	_	0	102	['P4,882 241 1001 270']

1	Sinclair	Sinclair	NNP	PERSON	Sinclair	nsubj	15	103	['P4,1029 240 1170 271']
2	itself	itself:	PRP	O	itself	dep	1	103	['P4,1199 241 1289 271']
3	the	the	DT	O	the	det	5	103	['P4,1318 241 1370 271']
4	lower	lower	JJR	O	lower	amod	5	103	['P4,1400 242 1497 272']
5	part	part	NN	O	part	dep	1	103	['P4,1524 246 1600 280']
6	(	{	CD	NUMBER	(	number	7	103	['P4,1634 243 1709 281']
7	623	623	CD	NUMBER	623	dep	8	103	['P4,1634 243 1709 281']
8	feet	feet	NNS	O	foot	dep	9	103	['P4,1738 237 1821 280']
9	)	)	NN	O	)	dep	5	103	['P4,1738 237 1821 280']
10	of	of	IN	O	of	_	0	103	['P4,336 285 370 314']
11	the	thc	DT	O	the	det	12	103	['P4,396 285 450 314']
12	carbonates	carbonates	NNS	O	carbonate	prep_of	9	103	['P4,477 284 666 313']
13	is	is	VBZ	O	be	cop	15	103	['P4,692 283 719 312']
14	light	light	JJ	O	light	amod	15	103	['P4,744 283 827 319']
15	grey	grey	NN	O	grey	_	0	103	['P4,854 292 933 318']
16	in	in	IN	O	in	_	0	103	['P4,957 282 992 310']
17	weatihcring	weathering	VBG	O	weatihcr	prepc_in	15	103	['P4,1018 282 1219 319']
18	colour	colour	NN	O	colour	nn	19	103	['P4,1243 283 1352 312']
19	(	(	NN	O	(	dobj	17	103	['P4,1384 283 1657 322']
20	corresponding	co>'responding	VBG	O	correspond	partmod	19	103	['P4,1384 283 1657 322']
21	to	to	TO	O	to	_	0	103	['P4,1681 288 1713 314']
22	WValcott	37al-eot	NNP	O	WValcott	poss	26	103	['P4,1737 285 1827 315', 'P4,337 326 433 355']
23	?s	t's	POS	O	?s	_	0	103	['P4,1737 285 1827 315', 'P4,337 326 433 355']
24	Beaverfoot	Beaverfoot	NNP	O	Beaverfoot	nn	26	103	['P4,459 326 654 355']
25	criterion	criterion	NN	O	criterion	nn	26	103	['P4,680 324 851 359']
26	)	)	NN	O	)	prep_to	20	103	['P4,680 324 851 359']
27	and	and	CC	O	and	_	0	103	['P4,882 323 947 352']
28	the	the	DT	O	the	det	31	103	['P4,971 324 1025 352']
29	upper	upper	JJ	O	upper	amod	31	103	['P4,1049 334 1156 359']
30	part	part	NN	O	part	nn	31	103	['P4,1180 328 1257 359']
31	?		NN	O	?	conj_and	26	103	['P4,1180 328 1257 359']
32	.		.	O	.	_	0	103	['P4,1180 328 1257 359']

1	(	(	NN	O	(	dep	4	104	['P4,1286 325 1361 359']
2	675	675	CD	NUMBER	675	num	3	104	['P4,1286 325 1361 359']
3	feet	feet	NNS	O	foot	dep	1	104	['P4,1387 325 1468 361']
4	)	)	NN	O	)	nsubj	6	104	['P4,1387 325 1468 361']
5	does	does	VBZ	O	do	aux	6	104	['P4,1501 326 1574 355']
6	weather	weathc>	VB	O	weather	_	0	104	['P4,1598 327 1739 356']
7	niedium	me-clium	NN	O	niedium	nn	8	104	['P4,1762 337 1825 356', 'P4,336 368 426 398']
8	grey	g>cy	NN	O	grey	dobj	6	104	['P4,451 377 529 405']
9	to	to	TO	O	to	_	0	104	['P4,553 370 585 397']
10	dark	dark	JJ	O	dark	amod	12	104	['P4,611 366 693 396']
11	grey	grey	NN	O	grey	nn	12	104	['P4,717 375 796 403']
12	(	(	NN	O	(	prep_to	6	104	['P4,825 364 1098 403']
13	corresponding	corresponding	VBG	O	correspond	partmod	12	104	['P4,825 364 1098 403']
14	to	to	TO	O	to	aux	15	104	['P4,1121 369 1153 395']
15	\	A	VB	O	\	xcomp	13	104	['P4,1176 365 1351 396']
16	Valcott	Valcott	NNP	O	Valcott	dobj	15	104	['P4,1176 365 1351 396']
17	.	'	.	O	.	_	0	104	['P4,1176 365 1351 396']

1	?s	s	POS	O	?s	possessive	3	105	['P4,1176 365 1351 396']
2	Brisco	Brisco	NNP	O	Brisco	nn	3	105	['P4,1374 366 1486 397']
3	criterion	c>'itcrio	NN	O	criterion	_	0	105	['P4,1511 367 1695 405']
4	)	n	CD	NUMBER	)	dep	3	105	['P4,1511 367 1695 405']
5	.	).	.	O	.	_	0	105	['P4,1511 367 1695 405']

1	\	Q	NNP	O	\	nn	2	106	['P4,1741 368 1828 399']
2	Val	Tal	NN	O	val	nsubj	5	106	['P4,1741 368 1828 399']
3	?	-	CD	NUMBER	?	num	4	106	['P4,1741 368 1828 399']
4	cott	cott	NN	O	cott	dep	2	106	['P4,337 413 402 440']
5	gave	gave	VBD	O	give	_	0	106	['P4,427 419 505 447']
6	no	no	DT	O	no	det	8	106	['P4,529 418 571 439']
7	detailed	detailed	JJ	O	detailed	amod	8	106	['P4,596 408 738 438']
8	section	section	NN	O	section	dobj	5	106	['P4,761 407 883 437']
9	for	for	IN	O	for	_	0	106	['P4,906 407 958 436']
10	Mount	Mount	NNP	LOCATION	Mount	nn	11	106	['P4,981 407 1097 437']
11	Sinclair	Sinclair	NNP	LOCATION	Sinclair	prep_for	5	106	['P4,1123 407 1273 437']
12	.	.	.	O	.	_	0	106	['P4,1123 407 1273 437']

1	Thicknesses	Thiclrncsses	NNS	O	thickness	nsubjpass	4	107	['P4,1320 408 1529 439']
2	were	were	VBD	O	be	auxpass	4	107	['P4,1551 419 1633 440']
3	only	only	RB	O	only	advmod	4	107	['P4,1657 410 1734 448']
4	estimated	esti-mate	VBN	O	estimate	_	0	107	['P4,1756 410 1827 440', 'P4,337 452 454 488']
5	,	d,	,	O	,	_	0	107	['P4,1756 410 1827 440', 'P4,337 452 454 488']
6	and	and	CC	O	and	_	0	107	['P4,478 451 544 482']
7	no	no	DT	O	no	det	8	107	['P4,565 460 608 481']
8	fossils	fossils	NNS	O	fossil	nsubjpass	10	107	['P4,630 450 738 480']
9	were	were	VBD	O	be	auxpass	10	107	['P4,760 459 842 479']
10	collected	eollectcd.	VBN	O	collect	conj_and	4	107	['P4,865 449 1019 479']
11	from	from	IN	O	from	_	0	107	['P4,1041 450 1127 479']
12	the	thc	DT	O	the	det	13	107	['P4,1148 450 1202 480']
13	mountain	>?ountai	NN	O	mountain	prep_from	10	107	['P4,1224 450 1403 488']
14	,	n.,	,	O	,	_	0	107	['P4,1224 450 1403 488']
15	but	but	CC	O	but	_	0	107	['P4,1426 451 1484 481']
16	it	it	PRP	O	it	nsubj	18	107	['P4,1507 451 1531 481']
17	is	is	VBZ	O	be	cop	18	107	['P4,1554 452 1582 482']
18	obvious	obvious	JJ	O	obvious	conj_and	4	107	['P4,1603 452 1735 483']
19	that	that	IN	O	that	complm	20	107	['P4,1755 453 1828 483']
20	446	4/6	CD	NUMBER	446	dep	18	107	['P4,328 499 384 526']

1	he	he	PRP	O	he	nsubj	2	108	['P4,330 608 370 639']
2	designated	designated	VBD	O	designate	_	0	108	['P4,393 607 584 646']
3	Mount	Mount	NNP	PERSON	Mount	nn	4	108	['P4,606 607 726 638']
4	Sinclair	Sinclair	NNP	PERSON	Sinclair	dobj	2	108	['P4,746 606 889 638']
5	as	as	IN	O	as	_	0	108	['P4,911 615 945 636']
6	the	the	DT	O	the	det	9	108	['P4,966 605 1021 636']
7	t.	ty	NN	O	t.	nn	9	108	['P4,1043 608 1122 643']
8	ype	pe	NN	O	ype	nn	9	108	['P4,1043 608 1122 643']
9	section	section	NN	O	section	prep_as	2	108	['P4,1143 604 1265 635']
10	of	of	IN	O	of	_	0	108	['P4,1286 604 1321 634']
11	the	the	DT	O	the	det	12	108	['P4,1342 603 1396 634']
12	Brisco	Brisco	NNP	PERSON	Brisco	prep_of	9	108	['P4,1418 603 1531 634']
13	in	in	IN	O	in	_	0	108	['P4,1553 602 1587 633']
14	his	his	PRP$	O	he	poss	15	108	['P4,1608 602 1660 633']
15	erection	erection	NN	O	erection	prep_in	2	108	['P4,1680 601 1822 632']
16	of	of	IN	O	of	_	0	108	['P4,331 651 367 682']
17	the	the	DT	O	the	det	18	108	['P4,393 651 448 682']
18	formation	formation	NN	O	formation	prep_of	15	108	['P4,474 650 663 681']
