1	Proc	Proc	NNP	O	Proc	_	0	1	['P1,30 82 109 107']
24	posteriorly	posteriorly	JJ	O	posteriorly	amod	25	43	['P3,1501 889 1886 967']
25	(	(	NN	O	(	dobj	23	43	['P3,1907 889 2146 964']
26	rather	rather	RB	O	rather	_	0	43	['P3,1907 889 2146 964']
27	than	than	IN	O	than	_	0	43	['P3,21 977 173 1039']
28	lingually	lingually	RB	O	lingually	advmod	29	43	['P3,205 977 530 1054']
29	)	)	CD	NUMBER	)	conj_negcc	19	43	['P3,205 977 530 1054']
30	placed	placed	VBN	O	place	partmod	29	43	['P3,564 978 793 1055']
31	hypoconulid	hypoconulid	NN	O	hypoconulid	dobj	30	43	['P3,828 977 1286 1055']
32	.	.	.	O	.	_	0	43	['P3,828 977 1286 1055']

1	Molar	Molar	JJ	O	molar	amod	2	44	['P3,1324 978 1537 1041']
2	morphology	morphology	NN	O	morphology	nsubj	3	44	['P3,1569 978 1992 1055']
3	differs	dif-fers	VBZ	O	differ	dep	7	44	['P3,2025 977 2141 1040', 'P3,19 1064 150 1127']
4	from	from	IN	O	from	_	0	44	['P3,182 1064 349 1127']
5	primitive	primitive	JJ	O	primitive	amod	6	44	['P3,382 1064 699 1142']
6	tribotheres	tribotheres	NNS	O	tribothere	prep_from	3	44	['P3,732 1065 1114 1128']
7	(	(	VBP	O	(	_	0	44	['P3,1149 1066 1329 1142']
8	e.g.	e.g.	FW	O	e.g.	dobj	7	44	['P3,1149 1066 1329 1142']
9	,	,	,	O	,	_	0	44	['P3,1149 1066 1329 1142']
10	Kermackia	Kermackia	NNP	LOCATION	Kermackia	appos	8	44	['P3,1365 1065 1779 1139']
11	)	)	CD	NUMBER	)	num	10	44	['P3,1365 1065 1779 1139']
12	in	in	IN	O	in	_	0	44	['P3,1814 1065 1878 1127']
13	having	having	VBG	O	have	prepc_in	10	44	['P3,1912 1064 2144 1142']
14	relatively	relatively	RB	O	relatively	advmod	16	44	['P3,20 1153 348 1229']
15	broader	broader	JJR	O	broader	amod	16	44	['P3,382 1153 657 1216']
16	talonids	talonids	NNS	O	talonid	nsubj	20	44	['P3,687 1153 965 1216']
17	and	and	CC	O	and	_	0	44	['P3,1000 1154 1125 1216']
18	less	less	JJR	O	less	amod	19	44	['P3,1158 1154 1289 1216']
19	height	height	NN	O	height	conj_and	16	44	['P3,1324 1154 1541 1229']
20	differential	differential	JJ	O	differential	xcomp	13	44	['P3,1573 1154 1957 1216']
21	with	with	IN	O	with	_	0	44	['P3,1990 1154 2142 1214']
22	respect	respect	NN	O	respect	_	0	44	['P3,20 1248 275 1317']
23	to	to	TO	O	to	_	0	44	['P3,314 1248 383 1303']
24	corresponding	corresponding	JJ	O	corresponding	amod	25	44	['P3,423 1240 927 1318']
25	trigonids	trigonids	NNS	O	trigonid	prep_with_respect_to	20	44	['P3,966 1240 1273 1317']
26	and	and	CC	O	and	_	0	44	['P3,1314 1241 1440 1303']
27	in	in	IN	O	in	conj_and	20	44	['P3,1481 1240 1546 1303']
28	lacking	lacking	VBG	O	lack	pcomp	27	44	['P3,1586 1240 1838 1318']
29	a	a	DT	O	a	det	31	44	['P3,1877 1259 1917 1303']
30	distal	distal	JJ	O	distal	amod	31	44	['P3,1955 1240 2142 1303']
31	metacristid	metacristid	NN	O	metacristid	dobj	28	44	['P3,21 1328 434 1402']
32	;	;	:	O	;	_	0	44	['P3,21 1328 434 1402']
33	from	from	IN	O	from	_	0	44	['P3,487 1328 655 1391']
34	advanced	advanced	JJ	O	advanced	amod	51	44	['P3,707 1329 1041 1392']
35	tribotheres	tribotheres	NNS	O	tribothere	nsubj	36	44	['P3,1091 1328 1476 1392']
36	(	(	VBP	O	(	ccomp	34	44	['P3,1528 1330 1709 1406']
37	e.g.	e.g.	FW	O	e.g.	dobj	36	44	['P3,1528 1330 1709 1406']
38	,	,	,	O	,	_	0	44	['P3,1528 1330 1709 1406']
39	Iugomortiferum	Iugomorti-feru	NNP	O	Iugomortiferum	appos	37	44	['P3,1761 1331 2141 1406', 'P3,6 1415 250 1492']
40	)	m)	CD	NUMBER	)	num	39	44	['P3,1761 1331 2141 1406', 'P3,6 1415 250 1492']
41	in	in	IN	O	in	_	0	44	['P3,292 1415 357 1478']
42	having	having	VBG	O	have	prepc_in	39	44	['P3,398 1415 631 1493']
43	a	a	DT	O	a	det	47	44	['P3,670 1435 710 1479']
44	more	more	RBR	O	more	advmod	46	44	['P3,750 1434 928 1479']
45	lingually	lingually	RB	O	lingually	advmod	46	44	['P3,969 1416 1268 1493']
46	situated	situated	VBN	O	situate	amod	47	44	['P3,1312 1416 1587 1479']
47	paraconid	paraconid	NN	O	paraconid	dobj	42	44	['P3,1626 1415 1976 1493']
48	and	and	CC	O	and	_	0	44	['P3,2016 1416 2141 1479']
49	stronger	stronger	JJR	O	stronger	conj_and	34	44	['P3,22 1512 311 1580']
50	labial	labial	JJ	O	labial	amod	51	44	['P3,341 1504 531 1565']
51	postcingulid	postcingulid	NN	O	postcingulid	prep_from	31	44	['P3,562 1504 1016 1580']
52	;	;	:	O	;	_	0	44	['P3,562 1504 1016 1580']
53	and	and	CC	O	and	_	0	44	['P3,1052 1505 1177 1567']
54	from	from	IN	O	from	conj_and	20	44	['P3,1210 1504 1379 1568']
55	early	early	JJ	O	early	amod	56	44	['P3,1413 1505 1587 1580']
56	Eutheria	Eutheria	NNP	O	Eutheria	pobj	54	44	['P3,1623 1505 1927 1567']
57	(	(	CD	NUMBER	(	num	56	44	['P3,1959 1506 2137 1580']
58	e.g.	e.g.	FW	O	e.g.	nsubj	7	44	['P3,1959 1506 2137 1580']
59	,	,	,	O	,	_	0	44	['P3,1959 1506 2137 1580']
60	Prokennalestes	Prokennalestes	NNP	O	Prokennalestes	nsubj	7	44	['P3,16 1591 582 1666']
61	)	)	CD	NUMBER	)	num	60	44	['P3,16 1591 582 1666']
62	in	in	IN	O	in	_	0	44	['P3,607 1591 671 1654']
63	dental	dental	JJ	O	dental	amod	64	44	['P3,696 1591 912 1654']
64	formula	formula	NN	O	formulum	prep_in	60	44	['P3,934 1591 1232 1665']
65	,	,	,	O	,	_	0	44	['P3,934 1591 1232 1665']
66	presence	presence	NN	O	presence	nsubj	7	44	['P3,1259 1610 1572 1669']
67	of	of	IN	O	of	_	0	44	['P3,1598 1591 1675 1655']
68	a	a	DT	O	a	det	70	44	['P3,1692 1610 1732 1654']
69	labial	labial	JJ	O	labial	amod	70	44	['P3,1753 1591 1943 1654']
70	postcingulid	post-cinguli	NN	O	postcingulid	prep_of	66	44	['P3,1966 1599 2139 1669', 'P3,19 1678 317 1756']
71	,	d,	,	O	,	_	0	44	['P3,1966 1599 2139 1669', 'P3,19 1678 317 1756']
72	lesser	lesser	JJR	O	lesser	amod	73	44	['P3,343 1679 549 1741']
73	development	development	NN	O	development	nsubj	7	44	['P3,571 1679 1026 1756']
74	(	(	CD	NUMBER	(	dep	73	44	['P3,1048 1681 1151 1754']
75	or	or	CC	O	or	_	0	44	['P3,1048 1681 1151 1754']
76	lack	lack	NN	O	lack	nn	77	44	['P3,1173 1679 1343 1754']
77	)	)	NN	O	)	conj_and	58	44	['P3,1173 1679 1343 1754']
78	of	of	IN	O	of	_	0	44	['P3,1369 1679 1446 1743']
79	accessory	accessory	JJ	O	accessory	amod	80	44	['P3,1463 1697 1809 1756']
80	cusps	cusps	NNS	O	cusp	prep_of	77	44	['P3,1834 1697 2030 1756']
81	on	on	IN	O	on	_	0	44	['P3,2055 1697 2140 1742']
82	the	the	DT	O	the	det	85	44	['P3,19 1768 126 1829']
83	ultimate	ultimate	JJ	O	ultimate	amod	85	44	['P3,159 1767 445 1830']
84	lower	lower	JJR	O	lower	amod	85	44	['P3,479 1768 679 1830']
85	premolar	premolar	NN	O	premolar	prep_on	80	44	['P3,710 1768 1050 1845']
86	,	,	,	O	,	_	0	44	['P3,710 1768 1050 1845']
87	and	and	CC	O	and	_	0	44	['P3,1088 1768 1216 1830']
88	the	the	DT	O	the	det	89	44	['P3,1248 1768 1357 1830']
89	presence	presence	NN	O	presence	nsubj	7	44	['P3,1391 1786 1704 1845']
90	of	of	IN	O	of	_	0	44	['P3,1739 1768 1816 1831']
91	an	an	DT	O	a	det	92	44	['P3,1842 1786 1924 1830']
92	unreduced	unre-duce	JJ	O	unreduced	prep_of	89	44	['P3,1957 1786 2139 1830', 'P3,19 1856 251 1929']
93	,	d,	,	O	,	_	0	44	['P3,1957 1786 2139 1830', 'P3,19 1856 251 1929']
94	more	more	RBR	O	more	advmod	96	44	['P3,283 1874 461 1919']
95	lingually	lingually	RB	O	lingually	advmod	96	44	['P3,490 1855 789 1933']
96	situated	situated	VBN	O	situate	amod	97	44	['P3,820 1855 1095 1919']
97	paraconid	paraconid	NN	O	paraconid	appos	89	44	['P3,1122 1855 1493 1933']
98	.	.	.	O	.	_	0	44	['P3,1122 1855 1493 1933']

1	OMNH	OMNH	NN	O	omnh	nsubj	3	45	['P3,98 1944 364 2007']
2	26361	26361	CD	NUMBER	26361	num	1	45	['P3,415 1945 608 2007']
3	preserves	preserves	VBZ	O	preserve	_	0	45	['P3,660 1963 999 2020']
4	parts	parts	NNS	O	part	dobj	3	45	['P3,1049 1952 1225 2020']
5	of	of	IN	O	of	_	0	45	['P3,1277 1944 1354 2007']
6	at	at	IN	O	at	quantmod	8	45	['P3,1397 1952 1461 2007']
7	least	least	JJS	O	least	mwe	6	45	['P3,1509 1944 1673 2007']
8	two	two	CD	NUMBER	two	num	10	45	['P3,1722 1952 1853 2007']
9	incisor	incisor	NN	O	incisor	nn	10	45	['P3,1903 1944 2141 2007']
10	alveoli	alveoli	NNS	O	alveolus	prep_of	4	45	['P3,18 2030 273 2104']
11	,	,	,	O	,	_	0	45	['P3,18 2030 273 2104']
12	but	but	CC	O	but	_	0	45	['P3,295 2030 410 2093']
13	the	the	DT	O	the	det	15	45	['P3,427 2031 536 2093']
14	symphyseal	symphyseal	NN	O	symphyseal	nn	15	45	['P3,559 2031 971 2108']
15	region	region	NN	O	region	nsubj	17	45	['P3,990 2030 1210 2107']
16	is	is	VBZ	O	be	cop	17	45	['P3,1230 2030 1285 2093']
17	crushed	crushed	JJ	O	crushed	conj_but	3	45	['P3,1305 2030 1583 2093']
18	and	and	CC	O	and	_	0	45	['P3,1603 2030 1728 2093']
19	the	the	DT	O	the	det	21	45	['P3,1748 2031 1857 2093']
20	original	original	JJ	O	original	amod	21	45	['P3,1878 2030 2139 2107']
21	number	number	NN	O	number	nsubjpass	27	45	['P3,19 2118 287 2180']
22	of	of	IN	O	of	_	0	45	['P3,318 2118 395 2181']
23	incisors	incisors	NNS	O	incisor	prep_of	21	45	['P3,420 2118 692 2181']
24	can	can	MD	O	can	aux	27	45	['P3,728 2126 965 2181']
25	not	not	RB	O	not	neg	27	45	['P3,728 2126 965 2181']
26	be	be	VB	O	be	auxpass	27	45	['P3,997 2119 1080 2181']
27	determined	determined	VBN	O	determine	conj_but	3	45	['P3,1115 2118 1533 2181']
28	.	.	.	O	.	_	0	45	['P3,1115 2118 1533 2181']

1	Posterior	Posterior	NN	O	posterior	nsubj	36	46	['P3,1573 2118 1897 2181']
2	to	to	TO	O	to	_	0	46	['P3,1929 2126 1997 2181']
3	the	the	DT	O	the	det	4	46	['P3,2031 2119 2138 2180']
4	canine	canine	NN	O	canine	prep_to	1	46	['P3,17 2206 267 2280']
5	,	,	,	O	,	_	0	46	['P3,17 2206 267 2280']
6	which	which	WDT	O	which	nsubjpass	8	46	['P3,295 2206 505 2270']
7	is	is	VBZ	O	be	auxpass	8	46	['P3,529 2206 584 2269']
8	broken	broken	VBN	O	break	rcmod	1	46	['P3,608 2207 855 2270']
9	at	at	IN	O	at	_	0	46	['P3,881 2215 946 2269']
10	its	its	PRP$	O	its	poss	11	46	['P3,969 2207 1050 2269']
11	base	base	NN	O	base	prep_at	8	46	['P3,1075 2207 1256 2280']
12	,	,	,	O	,	_	0	46	['P3,1075 2207 1256 2280']
13	the	the	DT	O	the	det	14	46	['P3,1284 2207 1393 2270']
14	presence	presence	NN	O	presence	appos	11	46	['P3,1418 2225 1731 2284']
15	of	of	IN	O	of	_	0	46	['P3,1756 2207 1832 2270']
16	a	a	DT	O	a	det	17	46	['P3,1850 2225 1890 2270']
17	pair	pair	NN	O	pair	prep_of	14	46	['P3,1911 2206 2049 2285']
18	of	of	IN	O	of	_	0	46	['P3,2070 2206 2147 2270']
19	alveoli	alveoli	NNS	O	alveolus	prep_of	17	46	['P3,16 2294 249 2357']
20	for	for	IN	O	for	_	0	46	['P3,275 2294 379 2357']
21	P1	P~	NN	O	p1	prep_for	19	46	['P3,406 2296 505 2368']
22	,	,	,	O	,	_	0	46	['P3,406 2296 505 2368']
23	together	together	RB	O	together	_	0	46	['P3,537 2295 830 2372']
24	with	with	IN	O	with	_	0	46	['P3,857 2294 1011 2357']
25	all	all	DT	O	all	nsubj	26	46	['P3,1040 2295 1123 2357']
26	succeeding	succeeding	VBG	O	succeed	prepc_together_with	8	46	['P3,1154 2294 1541 2371']
27	adult	adult	JJ	O	adult	amod	28	46	['P3,1570 2295 1746 2357']
28	teeth	teeth	NNS	O	tooth	nsubj	30	46	['P3,1774 2294 1948 2357']
29	originally	orig-inally	RB	O	originally	advmod	30	46	['P3,1979 2294 2137 2371', 'P3,16 2382 208 2459']
30	present	present	JJ	DATE	present	xcomp	26	46	['P3,253 2390 514 2460']
31	in	in	IN	O	in	_	0	46	['P3,560 2382 625 2445']
32	the	the	DT	O	the	det	33	46	['P3,669 2383 778 2445']
33	jaw	jaw	NN	O	jaw	prep_in	8	46	['P3,815 2382 971 2459']
34	,	,	,	O	,	_	0	46	['P3,815 2382 971 2459']
35	unambiguously	unambiguously	RB	O	unambiguously	advmod	36	46	['P3,1020 2382 1555 2459']
36	establishes	establishes	VBZ	O	establish	_	0	46	['P3,1602 2383 1983 2445']
37	the	the	DT	O	the	det	40	46	['P3,2030 2383 2136 2445']
38	postcanine	postcanine	NN	O	postcanine	nn	40	46	['P3,15 2470 393 2546']
39	dental	dental	JJ	O	dental	amod	40	46	['P3,424 2471 639 2531']
40	formula	formula	NN	O	formulum	dobj	36	46	['P3,668 2470 945 2533']
41	as	as	IN	O	as	_	0	46	['P3,973 2489 1046 2531']
42	three	three	CD	NUMBER	three	num	43	46	['P3,1077 2471 1257 2533']
43	premolars	premolars	NNS	O	premolar	prep_as	40	46	['P3,1287 2471 1640 2546']
44	and	and	CC	O	and	_	0	46	['P3,1673 2471 1799 2533']
45	four	four	CD	NUMBER	four	num	46	46	['P3,1828 2470 1976 2533']
46	molars	mo-lar	NNS	O	molar	conj_and	43	46	['P3,2004 2489 2137 2533', 'P3,15 2557 164 2631']
47	,	s,	,	O	,	_	0	46	['P3,2004 2489 2137 2533', 'P3,15 2557 164 2631']
48	the	the	DT	O	the	det	50	46	['P3,186 2557 294 2620']
49	primitive	primitive	JJ	O	primitive	amod	50	46	['P3,312 2556 628 2635']
50	count	count	NN	O	count	appos	46	46	['P3,648 2565 846 2620']
51	for	for	IN	O	for	_	0	46	['P3,862 2557 965 2620']
52	marsupials	marsupials	NNS	O	marsupial	prep_for	50	46	['P3,983 2556 1360 2635']
53	(	(	CD	NUMBER	(	number	54	46	['P3,1380 2558 1466 2632']
54	6	6	CD	NUMBER	6	num	52	46	['P3,1380 2558 1466 2632']
55	,	,	,	O	,	_	0	46	['P3,1380 2558 1466 2632']
56	11	ll	CD	NUMBER	11	num	57	46	['P3,1492 2557 1614 2632']
57	)	)	NN	O	)	appos	46	46	['P3,1492 2557 1614 2632']
58	.	.	.	O	.	_	0	46	['P3,1492 2557 1614 2632']

1	The	The	DT	O	the	det	4	47	['P3,1637 2557 1772 2620']
2	preserved	preserved	JJ	O	preserved	amod	4	47	['P3,1791 2557 2137 2635']
3	inferior	inferior	JJ	O	inferior	amod	4	47	['P3,15 2644 277 2708']
4	border	border	NN	O	border	nsubj	9	47	['P3,295 2645 530 2710']
5	of	of	IN	O	of	_	0	47	['P3,550 2645 627 2708']
6	the	the	DT	O	the	det	8	47	['P3,641 2646 750 2708']
7	dentary	dentary	JJ	O	dentary	amod	8	47	['P3,772 2645 1041 2722']
8	bone	bone	NN	O	bone	prep_of	4	47	['P3,1061 2645 1234 2708']
9	suggests	suggests	VBZ	O	suggest	_	0	47	['P3,1259 2653 1551 2722']
10	that	that	IN	O	that	complm	14	47	['P3,1574 2646 1710 2707']
11	an	an	DT	O	a	det	13	47	['P3,1732 2664 1813 2707']
12	in?ected	inflected	JJ	O	in?ected	amod	13	47	['P3,1835 2645 2136 2708']
13	angle	angle	NN	O	angle	nsubj	14	47	['P3,15 2734 197 2810']
14	[	[	VBD	O	[	ccomp	9	47	['P3,234 2734 297 2807']
15	a	a	DT	O	a	det	18	47	['P3,234 2734 297 2807']
16	presumably	presumably	RB	O	presumably	advmod	17	47	['P3,326 2734 737 2811']
17	primitive	primitive	JJ	O	primitive	amod	18	47	['P3,768 2733 1085 2811']
18	character	character	NN	O	character	nsubj	22	47	['P3,1119 2734 1452 2797']
19	retained	retained	VBN	O	retain	partmod	18	47	['P3,1482 2733 1768 2796']
20	in	in	IN	O	in	_	0	47	['P3,1800 2733 1864 2796']
21	marsupials	marsu-pials	NNS	O	marsupial	prep_in	19	47	['P3,1898 2752 2136 2796', 'P3,14 2821 175 2898']
22	(	(	VBP	O	(	ccomp	14	47	['P3,212 2822 365 2895']
23	11	ll	CD	NUMBER	11	number	24	47	['P3,212 2822 365 2895']
24	)	)	CD	NUMBER	)	num	25	47	['P3,212 2822 365 2895']
25	]	]	NN	O	]	nsubj	27	47	['P3,212 2822 365 2895']
26	was	was	VBD	O	be	cop	27	47	['P3,403 2840 538 2884']
27	present	present	JJ	DATE	present	ccomp	22	47	['P3,573 2829 854 2898']
28	.	.	.	O	.	_	0	47	['P3,573 2829 854 2898']

1	The	The	DT	O	the	det	2	48	['P3,893 2822 1030 2884']
2	premolars	premolars	NNS	O	premolar	nsubj	12	48	['P3,1065 2822 1418 2899']
3	are	are	VBP	O	be	cop	12	48	['P3,1454 2840 1563 2884']
4	simple	simple	JJ	O	simple	amod	6	48	['P3,1601 2821 1850 2899']
5	,	,	,	O	,	_	0	48	['P3,1601 2821 1850 2899']
6	conical	conical	JJ	O	conical	amod	7	48	['P3,1888 2821 2137 2884']
7	cusps	cusps	NNS	O	cusp	attr	12	48	['P3,15 2927 210 2986']
8	with	with	IN	O	with	_	0	48	['P3,235 2909 390 2972']
9	small	small	JJ	O	small	amod	10	48	['P3,417 2910 599 2972']
10	heels	heels	NNS	O	heel	prep_with	12	48	['P3,624 2910 826 2984']
11	,	,	,	O	,	_	0	48	['P3,624 2910 826 2984']
12	lacking	lacking	VBG	O	lack	ccomp	39	48	['P3,854 2909 1106 2986']
13	the	the	DT	O	the	det	14	48	['P3,1130 2910 1239 2972']
14	antero	antero	NN	O	antero	dobj	12	48	['P3,1265 2917 1515 2973']
15	-	-	:	O	-	_	0	48	['P3,1265 2917 1515 2973']
16	and	and	CC	O	and	_	0	48	['P3,1542 2910 1668 2972']
17	posterobasal	posterobasal	JJ	O	posterobasal	amod	18	48	['P3,1692 2909 2136 2987']
18	expansions	expansions	NNS	O	expansion	dobj	12	48	['P3,15 2996 404 3074']
19	seen	seen	VBN	O	see	partmod	18	48	['P3,433 3015 588 3059']
20	even	even	RB	O	even	advmod	25	48	['P3,613 3015 779 3059']
21	in	in	IN	O	in	dep	25	48	['P3,804 2996 869 3059']
22	the	the	DT	O	the	det	24	48	['P3,895 2997 1003 3059']
23	earliest	earliest	JJS	O	earliest	amod	24	48	['P3,1028 2996 1285 3059']
24	eutherians	eutherians	NNS	O	eutherian	nsubj	25	48	['P3,1309 2996 1674 3060']
25	(	(	VBP	O	(	ccomp	19	48	['P3,1700 2998 1855 3072']
26	12	12	CD	NUMBER	12	num	27	48	['P3,1700 2998 1855 3072']
27	)	)	CD	NUMBER	)	dobj	25	48	['P3,1700 2998 1855 3072']
28	;	;	:	O	;	_	0	48	['P3,1700 2998 1855 3072']
29	the	the	DT	O	the	det	30	48	['P3,1882 2997 1991 3059']
30	last	last	JJ	O	last	dep	18	48	['P3,2015 2997 2137 3059']
31	of	of	IN	O	of	_	0	48	['P3,15 3084 91 3148']
32	the	the	DT	O	the	det	33	48	['P3,115 3085 223 3147']
33	series	series	NN	O	series	prep_of	30	48	['P3,258 3085 481 3158']
34	,	,	,	O	,	_	0	48	['P3,258 3085 481 3158']
35	P3	P3	NN	O	p3	appos	33	48	['P3,517 3086 617 3159']
36	,	,	,	O	,	_	0	48	['P3,517 3086 617 3159']
37	is	is	VBZ	O	be	cop	39	48	['P3,652 3085 707 3148']
38	tall	tall	JJ	O	tall	amod	39	48	['P3,741 3085 850 3148']
39	[	[	NN	O	[	_	0	48	['P3,886 3086 1180 3159']
40	another	another	DT	O	another	det	41	48	['P3,886 3086 1180 3159']
41	feature	feature	NN	O	feature	dep	39	48	['P3,1209 3085 1457 3148']
42	of	of	IN	O	of	_	0	48	['P3,1490 3085 1567 3148']
43	marsupials	marsupials	NNS	O	marsupial	prep_of	41	48	['P3,1593 3085 1968 3163']
44	that	that	WDT	O	that	nsubj	53	48	['P3,2002 3085 2137 3148']
45	may	may	MD	O	may	aux	53	48	['P3,15 3191 186 3249']
46	,	,	,	O	,	_	0	48	['P3,15 3191 186 3249']
47	or	or	CC	O	or	dep	48	48	['P3,206 3191 282 3236']
48	may	may	MD	O	may	dep	53	48	['P3,298 3191 446 3249']
49	not	not	RB	O	not	neg	48	48	['P3,466 3181 601 3247']
50	,	,	,	O	,	_	0	48	['P3,466 3181 601 3247']
51	be	be	VB	O	be	cop	53	48	['P3,622 3173 704 3236']
52	primitive	primitive	JJ	O	primitive	amod	53	48	['P3,721 3173 1039 3251']
53	(	(	NN	O	(	rcmod	43	48	['P3,1059 3174 1197 3248']
54	6	6	CD	NUMBER	6	num	56	48	['P3,1059 3174 1197 3248']
55	)	)	NN	O	)	nn	56	48	['P3,1059 3174 1197 3248']
56	]	]	NN	O	]	nsubj	39	48	['P3,1059 3174 1197 3248']
57	.	.	.	O	.	_	0	48	['P3,1059 3174 1197 3248']

1	M1	Mq	NN	O	m1	nsubj	4	49	['P3,1222 3175 1322 3247']
2	is	is	VBZ	O	be	cop	4	49	['P3,1341 3174 1396 3237']
3	considerably	considerably	RB	O	considerably	advmod	4	49	['P3,1416 3174 1865 3251']
4	smaller	smaller	JJR	O	smaller	_	0	49	['P3,1885 3174 2139 3236']
5	than	than	IN	O	than	_	0	49	['P3,14 3261 167 3322']
6	the	the	DT	O	the	det	8	49	['P3,212 3261 321 3322']
7	succeeding	succeeding	VBG	O	succeed	amod	8	49	['P3,370 3261 756 3337']
8	teeth	teeth	NNS	O	tooth	prep_than	4	49	['P3,801 3262 1000 3334']
9	,	,	,	O	,	_	0	49	['P3,801 3262 1000 3334']
10	a	a	DT	O	a	det	11	49	['P3,1051 3279 1089 3324']
11	character	character	NN	O	character	appos	8	49	['P3,1133 3261 1467 3324']
12	common	common	JJ	O	common	amod	11	49	['P3,1511 3279 1814 3324']
13	to	to	TO	O	to	_	0	49	['P3,1860 3269 1929 3323']
14	Late	Late	JJ	MISC	late	amod	16	49	['P3,1976 3262 2135 3324']
15	Cretaceous	Cretaceous	JJ	MISC	cretaceous	amod	16	49	['P3,15 3349 409 3412']
16	marsupials	marsupials	NNS	O	marsupial	prep_to	12	49	['P3,441 3349 818 3425']
17	but	but	CC	O	but	_	0	49	['P3,850 3349 965 3410']
18	not	not	RB	O	not	neg	20	49	['P3,995 3357 1109 3412']
19	generally	generally	RB	O	generally	advmod	20	49	['P3,1139 3349 1461 3425']
20	seen	seen	VBN	O	see	amod	11	49	['P3,1494 3368 1650 3412']
21	among	among	IN	O	among	_	0	49	['P3,1681 3368 1914 3424']
22	tribotheres	tribo-theres	NNS	O	tribothere	prep_among	20	49	['P3,1944 3349 2135 3412', 'P3,13 3435 227 3496']
23	or	or	CC	O	or	_	0	49	['P3,257 3452 332 3497']
24	early	early	JJ	O	early	amod	25	49	['P3,359 3434 534 3511']
25	eutherians	eutherians	NNS	O	eutherian	conj_or	22	49	['P3,563 3434 949 3497']
26	.	.	.	O	.	_	0	49	['P3,563 3434 949 3497']

1	The	The	DT	O	the	det	3	50	['P3,985 3434 1119 3497']
2	lower	lower	JJR	O	lower	amod	3	50	['P3,1149 3434 1349 3518']
3	molars	molars	NNS	O	molar	nsubj	4	50	['P3,1378 3435 1612 3497']
4	have	have	VBP	O	have	_	0	50	['P3,1643 3435 1808 3497']
5	lingually	lingually	RB	O	lingually	advmod	4	50	['P3,1837 3434 2134 3511']

1	9414	9414	CD	NUMBER	9414	num	2	51	['P4,30 88 188 149']
2	Evolution	Evolution	NN	O	evolution	_	0	51	['P4,350 86 718 149']
3	:	:	:	O	:	_	0	51	['P4,350 86 718 149']
4	Cifelli	Cifelli	NNP	PERSON	Cifelli	nsubj	5	51	['P4,752 86 964 150']
5	placed	placed	VBD	O	place	dep	2	51	['P4,29 279 280 357']
6	,	,	,	O	,	_	0	51	['P4,29 279 280 357']
7	unreduced	unreduced	JJ	O	unreduced	amod	8	51	['P4,333 280 705 343']
8	paraconids	paraconids	NNS	O	paraconid	nsubj	22	51	['P4,753 280 1137 358']
9	and	and	CC	O	and	_	0	51	['P4,1189 281 1315 343']
10	strong	strong	JJ	O	strong	amod	12	51	['P4,1368 289 1586 357']
11	labial	labial	JJ	O	labial	amod	12	51	['P4,1635 280 1823 343']
12	postcingulids	postcin-gulid	NNS	O	postcingulid	nsubj	15	51	['P4,1871 281 2152 358', 'P4,28 369 258 446']
13	,	s,	,	O	,	_	0	51	['P4,1871 281 2152 358', 'P4,28 369 258 446']
14	features	features	NNS	O	feature	appos	12	51	['P4,281 369 564 433']
15	found	found	VBN	O	find	ccomp	5	51	['P4,586 369 790 433']
16	in	in	IN	O	in	_	0	51	['P4,812 370 877 433']
17	early	early	JJ	O	early	amod	18	51	['P4,898 370 1074 447']
18	marsupials	marsupials	NNS	O	marsupial	prep_in	15	51	['P4,1096 370 1475 448']
19	and	and	CC	O	and	_	0	51	['P4,1499 371 1624 434']
20	rare	rare	JJ	O	rare	conj_and	18	51	['P4,1645 389 1786 434']
21	or	or	CC	O	or	_	0	51	['P4,1808 389 1883 434']
22	lacking	lacking	VBG	O	lack	ccomp	5	51	['P4,1902 371 2153 448']
23	among	among	IN	O	among	_	0	51	['P4,30 478 262 536']
24	other	other	JJ	O	other	amod	26	51	['P4,279 460 466 523']
25	primitive	primitive	JJ	O	primitive	amod	26	51	['P4,479 459 798 537']
26	Tribosphenida	Tribosphenida	NN	O	tribosphenida	prep_among	22	51	['P4,816 460 1327 538']
27	(	(	NN	O	(	dobj	22	51	['P4,1345 462 1431 535']
28	6	6	CD	NUMBER	6	num	27	51	['P4,1345 462 1431 535']
29	,	,	,	O	,	_	0	51	['P4,1345 462 1431 535']
30	11	11	CD	NUMBER	11	appos	27	51	['P4,1456 462 1553 534']
31	,	,	,	O	,	_	0	51	['P4,1456 462 1553 534']
32	13	13	CD	NUMBER	13	num	33	51	['P4,1578 462 1703 535']
33	)	)	NN	O	)	appos	27	51	['P4,1578 462 1703 535']
34	,	,	,	O	,	_	0	51	['P4,1578 462 1703 535']
35	although	although	IN	O	although	mark	42	51	['P4,1723 461 2027 543']
36	the	the	DT	O	the	det	37	51	['P4,2043 462 2152 524']
37	paraconids	paraconids	NNS	O	paraconid	nsubjpass	42	51	['P4,28 548 410 625']
38	are	are	VBP	O	be	auxpass	42	51	['P4,439 567 548 612']
39	not	not	RB	O	not	neg	42	51	['P4,576 558 690 612']
40	so	so	RB	O	so	advmod	42	51	['P4,718 567 795 612']
