1	Geo	Geo	NNP	O	Geo	_	0	1	['P1,83 89 149 114']
56	1998	1996	CD	DATE	1998	num	57	139	['P7,459 3610 530 3638']
57	)	)	CD	NUMBER	)	appos	54	139	['P7,459 3610 530 3638']
58	MO	Mo	NNP	DURATION	MO	dep	60	139	['P7,682 3609 719 3631']
59	ens	ens	FW	O	ens	nn	60	139	['P7,761 3614 806 3631']
60	(	(	FW	O	(	dep	67	139	['P7,816 3608 897 3636']
61	1988	1988	CD	DATE	1988	num	62	139	['P7,816 3608 897 3636']
62	)	)	CD	NUMBER	)	dep	60	139	['P7,816 3608 897 3636']
63	NN3	NN3	NN	O	nn3	nn	67	139	['P7,1545 3630 1601 3652']
64	_	-	NN	O	_	nn	67	139	['P7,1611 3642 1619 3646']
65	Sphenolithus	Sphenolithus	NN	O	sphenolithus	nn	67	139	['P7,1629 3630 1797 3658']
66	belem	belem	NN	O	belem	nn	67	139	['P7,1570 3663 1648 3685']
67	sZo	sZo	NN	O	szo	dep	73	139	['P7,1682 3663 1737 3685']
68	Martini	Martini	NNP	ORGANIZATION	Martini	dep	67	139	['P7,1524 3695 1636 3717']
69	&	&	CC	ORGANIZATION	&	_	0	139	['P7,1524 3695 1636 3717']
70	"	u	``	O	"	punct	71	139	['P7,1673 3696 1725 3717']
71	er	ller	NN	O	er	dep	67	139	['P7,1673 3696 1725 3717']
72	3	3	CD	NUMBER	3	num	73	139	['P7,1792 3695 1817 3723']
73	)	)	NN	O	)	dep	13	139	['P7,1792 3695 1817 3723']

1	Figure	Figure	NNP	O	Figure	_	0	140	['P8,93 33 196 69']
2	3	3	CD	NUMBER	3	dep	1	140	['P8,206 34 230 61']
3	.	.	.	O	.	_	0	140	['P8,206 34 230 61']

1	Foraminiferal	Foraminiferal	NNP	O	Foraminiferal	_	0	141	['P8,253 33 479 67']
2	,	,	,	O	,	_	0	141	['P8,253 33 479 67']
3	calcareous	calcareous	JJ	O	calcareous	amod	4	141	['P8,490 33 655 61']
4	nannoplankton	nannoplankton	NN	O	nannoplankton	appos	1	141	['P8,664 33 909 69']
5	and	and	CC	O	and	_	0	141	['P8,918 33 977 61']
6	Gadidae	Gadidae	JJ	O	gadidae	amod	8	141	['P8,986 33 1120 61']
7	otolith	otolith	NN	O	otolith	nn	8	141	['P8,1130 33 1236 61']
8	biozonations	biozonations	NNS	O	biozonation	appos	1	141	['P8,1244 33 1448 61']
9	of	of	IN	O	of	_	0	141	['P8,1458 33 1493 61']
10	the	the	DT	O	the	det	12	141	['P8,1502 33 1549 61']
11	Berchem	Berchem	NNP	O	Berchem	nn	12	141	['P8,1559 33 1697 61']
12	Formation	Formation	NN	O	formation	prep_of	4	141	['P8,1707 33 1883 61']
13	.	.	.	O	.	_	0	141	['P8,1707 33 1883 61']

1	-		:	O	-	_	0	142	['P8,261 158 437 174']
2	_		NN	O	_	nn	3	142	['P8,261 158 437 174']
3	JCl		NN	O	jcl	_	0	142	['P8,261 158 437 174']
4	|		CD	NUMBER	|	num	5	142	['P8,261 158 437 174']
5	LllF		NN	O	lllf	dep	3	142	['P8,261 158 437 174']
6	|		NN	O	|	dep	7	142	['P8,261 158 437 174']
7	l		NN	O	l	amod	20	142	['P8,261 158 437 174']
8	\		CD	NUMBER	\	number	10	142	['P8,261 158 437 174']
9	lA.		NN	O	la.	dep	10	142	['P8,261 158 437 174']
10	l		NN	O	l	amod	20	142	['P8,261 158 437 174']
11	,		,	O	,	_	0	142	['P8,261 158 437 174']
12	_		NN	O	_	amod	20	142	['P8,261 158 437 174']
13	:		:	O	:	_	0	142	['P8,261 158 437 174']
14	S		NN	O	s	nn	15	142	['P8,261 158 437 174']
15	htt	htt	NN	O	htt	dep	12	142	['P8,79 204 113 228']
16	:	:	:	O	:	_	0	142	['P8,133 204 383 228']
17	/	/	:	O	/	dep	15	142	['P8,133 204 383 228']
18	/	/	:	O	/	punct	15	142	['P8,133 204 383 228']
19	'	'	''	O	'	_	0	142	['P8,133 204 383 228']
20	ournals	ournals	NNS	O	ournal	dep	5	142	['P8,133 204 383 228']
21	.	.	.	O	.	_	0	142	['P8,133 204 383 228']

1	cambrid	cambrid	NN	O	cambrid	nn	2	143	['P8,133 204 383 228']
2	e.	e.	NN	O	e.	_	0	143	['P8,400 211 451 228']
3	or	or	CC	O	or	_	0	143	['P8,400 211 451 228']
4	Downloaded	Downloaded	NNP	O	Downloaded	conj_or	2	143	['P8,762 207 916 228']
5	:	:	:	O	:	_	0	143	['P8,762 207 916 228']
6	08	08	CD	DATE	08	num	9	143	['P8,926 207 953 228']
7	May	May	NNP	DATE	May	nn	9	143	['P8,962 207 1014 234']
8	2013	2013	CD	DATE	2013	num	9	143	['P8,1023 207 1079 228']
9	IP	IP	NNP	O	IP	dep	2	143	['P8,1737 207 1762 228']
10	address	address	NN	O	address	dep	9	143	['P8,1771 207 1863 228']
11	:	:	:	O	:	_	0	143	['P8,1771 207 1863 228']
12	144.92.142	144.92.142	CD	NUMBER	144.92.142	dep	9	143	['P8,1876 207 2054 228']
13	.	.	.	O	.	_	0	143	['P8,1876 207 2054 228']

1	l58	158	NN	O	l58	nn	4	144	['P8,1876 207 2054 228']
2	384	384	CD	NUMBER	384	num	4	144	['P8,108 261 174 294']
3	s.	S.	NN	O	s.	nn	4	144	['P8,1183 269 1212 294']
4	LOUWYE	LOUWYE	NN	LOCATION	louwye	_	0	144	['P8,1235 269 1432 301']
5	,	,	,	O	,	_	0	144	['P8,1235 269 1432 301']
6	J.	J.	NNP	O	J.	nn	7	144	['P8,1454 269 1478 294']
7	DE	DE	NN	O	de	appos	4	144	['P8,1502 269 1556 293']
8	CONINCK	CONINCK	NNP	O	CONINCK	nn	11	144	['P8,1577 269 1777 294']
9	&	&	CC	O	&	_	0	144	['P8,1797 267 1824 294']
10	J.	J.	NNP	O	J.	nn	11	144	['P8,1843 269 1868 294']
11	VERNIERS	VERNIERS	NNP	O	VERNIERS	dep	4	144	['P8,1890 269 2105 294']

1	Antwerpen	alo.Laj	NNP	O	Antwerpen	nn	2	145	['P8,2012 782 2043 969']
2	Sands		NNP	O	Sands	_	0	145	['P8,2013 654 2038 761']
3	Member		NNP	O	Member	prep	2	145	['P8,2009 478 2039 634']
4	*		NNP	O	*	nn	5	145	['P8,2009 478 2039 634']
5	Formation		NN	O	formation	dep	3	145	['P8,2057 1366 2082 1577']
6	*		SYM	O	*	dep	2	145	['P8,2051 1340 2064 1354']
7	-		:	O	-	_	0	145	['P8,2005 1443 2017 1457']
8	k		NN	O	k	dep	2	145	['P8,2005 1443 2017 1457']
9	.		.	O	.	_	0	145	['P8,2017 1462 2035 1471']

1	_		RB	O	_	dep	2	146	['P8,2017 1462 2035 1471']
2	an		DT	O	a	_	0	146	['P8,2017 1478 2035 1495']
3	.		.	O	.	_	0	146	['P8,2011 1501 2035 1516']

1	o		NN	O	o	_	0	147	['P8,2011 1501 2035 1516']
2	E		NN	O	e	dep	1	147	['P8,2016 1523 2034 1547']
3	a		DT	O	a	dep	2	147	['P8,2016 1554 2034 1570']
4	:		:	O	:	_	0	147	['P8,2016 1554 2034 1570']
5	E		NN	O	e	nn	6	147	['P8,2010 1577 2034 1601']
6	U		NN	O	u	dep	1	147	['P8,2016 1621 2034 1635']
7	!		.	O	!	_	0	147	['P8,2016 1621 2034 1635']

1	1		CD	NUMBER	1	_	0	148	['P8,2010 1642 2034 1657']
2	:		:	O	:	_	0	148	['P8,2010 1642 2034 1657']
3	C		NN	O	c	dep	1	148	['P8,2016 1664 2034 1678']
4	in		IN	O	in	_	0	148	['P8,2016 1686 2034 1702']
5	(		NN	O	(	nn	8	148	['P8,2010 1709 2034 1728']
6	D		NN	O	d	nn	8	148	['P8,2010 1709 2034 1728']
7	E		NN	O	e	nn	8	148	['P8,2010 1748 2034 1786']
8	K		NN	O	k	prep_in	3	148	['P8,2010 1792 2034 1811']

1	Burdigalian	atalOl'aro	JJ	MISC	burdigalian	_	0	149	['P8,315 1616 346 1862']

1	Berchem		NNP	PERSON	Berchem	_	0	150	['P8,2056 1633 2081 1812']
2	shell	shell	NN	O	shell	nn	3	150	['P8,1672 2085 1736 2109']
3	layer	layer	NN	O	layer	dep	1	150	['P8,1748 2085 1817 2116']

1	6	c	CD	NUMBER	6	_	0	151	['P8,1334 2141 1389 2171']
2	'	l	''	O	'	_	0	151	['P8,1334 2141 1389 2171']
3	3	a	CD	NUMBER	3	dep	1	151	['P8,1334 2141 1389 2171']
4	)	y	NN	O	)	dep	1	151	['P8,1334 2141 1389 2171']
5	?		CD	NUMBER	?	num	6	151	['P8,1334 2141 1389 2171']
6	Streaks	streaks	NNS	O	streak	npadvmod	7	151	['P8,1399 2141 1501 2165']
7	bivalved	bivalved	JJ	O	bivalved	amod	8	151	['P8,1674 2145 1789 2169']
8	shells	shells	NNS	O	shell	dep	4	151	['P8,1800 2145 1881 2169']
9	gravel	gravel	NN	O	gravel	nn	11	151	['P8,1335 2201 1420 2232']
10	bioturbation	bioturbation	NN	O	bioturbation	nn	11	151	['P8,1673 2201 1838 2226']
11	sandstones	sandstones	NNS	O	sandstone	dep	4	151	['P8,1335 2258 1497 2282']
12	oxidation	oxidation	NN	O	oxidation	nn	13	151	['P8,1673 2259 1799 2283']
13	spots	spots	NNS	O	spot	dep	11	151	['P8,1811 2260 1887 2290']
14	septaria	septaria	JJ	O	septaria	amod	15	151	['P8,1337 2314 1449 2344']
15	base	base	NN	O	base	dep	11	151	['P8,1673 2313 1741 2338']
16	of	of	IN	O	of	_	0	151	['P8,1752 2313 1780 2337']
17	outcrop	outcrop	NN	O	outcrop	prep_of	15	151	['P8,1788 2314 1894 2344']

1	.		.	O	.	_	0	152	['P8,1236 2398 1240 2402']

1	LO	LO	NNP	O	LO	_	0	153	['P8,1253 2378 1293 2402']
2	of	of	IN	O	of	_	0	153	['P8,1304 2378 1331 2402']
3	S.	S.	NNP	O	S.	nn	4	153	['P8,1339 2378 1366 2402']
4	sp	sp	NN	O	sp	prep_of	1	153	['P8,1378 2384 1417 2408']
5	.	.	.	O	.	_	0	153	['P8,1378 2384 1417 2408']

1	of	cf	IN	O	of	_	0	154	['P8,1429 2378 1460 2402']
2	.	.	.	O	.	_	0	154	['P8,1429 2378 1460 2402']

1	S.	S.	NNP	O	S.	nn	3	155	['P8,1472 2378 1499 2403']
2	perforata	perforata	NNP	O	perforata	nn	3	155	['P8,1512 2379 1637 2409']
3	LO	LO	NNP	O	LO	_	0	155	['P8,1253 2413 1293 2437']
4	of	of	IN	O	of	_	0	155	['P8,1304 2413 1331 2437']
5	S.	S.	NNP	O	S.	nn	7	155	['P8,1339 2413 1366 2437']
6	druggii	druggii	NNP	O	druggii	nn	7	155	['P8,1377 2414 1471 2444']
7	HO	HO	NNP	O	HO	prep_of	3	155	['P8,1253 2448 1298 2473']
8	of	of	IN	O	of	_	0	155	['P8,1309 2449 1336 2473']
9	E.	E.	NNP	O	E.	nn	11	155	['P8,1345 2449 1371 2473']
10	insigne	insigne	NNP	O	insigne	nn	11	155	['P8,1384 2449 1483 2480']
11	LO	LO	NNP	ORGANIZATION	LO	prep_of	7	155	['P8,1253 2484 1293 2509']
12	of	of	IN	ORGANIZATION	of	_	0	155	['P8,1303 2484 1331 2509']
13	L.	L.	NNP	ORGANIZATION	L.	nn	16	155	['P8,1340 2485 1362 2509']
14	truncatum	truncatum	NN	O	truncatum	nn	16	155	['P8,1374 2485 1514 2510']
15	modicum	modicum	NN	O	modicum	nn	16	155	['P8,1526 2485 1653 2510']
16	LO	LO	NNP	O	LO	prep_of	11	155	['P8,1253 2520 1293 2544']
17	of	of	IN	O	of	_	0	155	['P8,1303 2520 1331 2545']
18	L.	L.	NNP	O	L.	nn	20	155	['P8,1340 2520 1362 2545']
19	truncatum	truncatum	NN	O	truncatum	nn	20	155	['P8,1374 2521 1514 2545']
20	truncatum	truncatum	NN	O	truncatum	prep_of	3	155	['P8,1524 2522 1665 2546']
21	.		.	O	.	_	0	155	['P8,1236 2576 1240 2580']

1	HO	HO	NN	O	ho	_	0	156	['P8,1253 2556 1298 2581']
2	of	of	IN	O	of	_	0	156	['P8,1308 2556 1336 2581']
3	A.	A.	NN	O	a.	nn	4	156	['P8,1343 2556 1371 2581']
4	spiridoides	spiridoides	NNS	O	spiridoide	prep_of	1	156	['P8,1383 2556 1534 2587']
5	.		.	O	.	_	0	156	['P8,1236 2612 1240 2616']

1	LO	LO	NNP	O	LO	_	0	157	['P8,1253 2592 1293 2616']
2	of	of	IN	O	of	_	0	157	['P8,1303 2592 1331 2616']
3	U.	U.	NNP	O	U.	nn	4	157	['P8,1340 2592 1367 2616']
4	aquaductum	aquaductum	NNP	O	aquaductum	prep_of	1	157	['P8,1379 2593 1553 2623']
5	.		.	O	.	_	0	157	['P8,1236 2647 1240 2651']

1	LO	LO	NNP	O	LO	_	0	158	['P8,1253 2627 1292 2652']
2	of	of	IN	O	of	_	0	158	['P8,1303 2627 1330 2652']
3	H.	H.	NNP	O	H.	nn	4	158	['P8,1340 2628 1367 2652']
4	tectata	tectata	NN	O	tecta	prep_of	1	158	['P8,1378 2629 1473 2652']
5	.		.	O	.	_	0	158	['P8,1236 2683 1240 2688']

1	HO	HO	NNP	O	HO	_	0	159	['P8,1253 2663 1298 2688']
2	of	of	IN	O	of	_	0	159	['P8,1308 2663 1336 2688']
3	D.	D.	NNP	O	D.	nn	4	159	['P8,1345 2664 1372 2688']
4	paradoxum	paradoxum	NN	O	paradoxum	prep_of	1	159	['P8,1385 2664 1542 2694']
5	10	10	CD	NUMBER	10	amod	1	159	['P8,1218 2699 1257 2723']
6	.	.	.	O	.	_	0	159	['P8,1218 2699 1257 2723']

1	HO	HO	NNP	O	HO	_	0	160	['P8,1270 2699 1315 2724']
2	of	of	IN	O	of	_	0	160	['P8,1326 2699 1353 2724']
3	S.	S.	NNP	O	S.	nn	4	160	['P8,1362 2699 1388 2724']
4	placacantha	placacantha	NN	O	placacantha	prep_of	1	160	['P8,1401 2700 1571 2730']
5	11	11	CD	NUMBER	11	amod	1	160	['P8,1218 2735 1255 2759']
6	.	.	.	O	.	_	0	160	['P8,1218 2735 1255 2759']

1	Lo	LO	NNP	O	Lo	_	0	161	['P8,1268 2735 1307 2759']
2	of	of	IN	O	of	_	0	161	['P8,1318 2735 1345 2759']
3	C.	C.	NNP	O	C.	nn	4	161	['P8,1354 2735 1382 2759']
4	passio	passio	NN	O	passio	prep_of	1	161	['P8,1395 2735 1485 2766']

1	Z		NN	O	z	nsubj	4	162	['P8,504 2830 528 2849']
2	Biostratigraphical	Biostratigraphical	JJ	O	biostratigraphical	amod	4	162	['P8,1360 2802 1602 2834']
3	boundary	boundary	NN	O	boundary	nn	4	162	['P8,1614 2803 1746 2834']
4	o		NN	O	o	_	0	162	['P8,504 2869 528 2890']
5	-	???	:	O	-	_	0	162	['P8,1218 2858 1242 2864']
6	-	???	:	O	-	_	0	162	['P8,1265 2858 1289 2864']
7	-	???	:	O	-	_	0	162	['P8,1311 2858 1335 2864']
8	Lithostratigraphical	Lithostratigraphical	JJ	O	lithostratigraphical	dep	9	162	['P8,1360 2849 1625 2880']
9	boundary	boundary	NN	O	boundary	dep	6	162	['P8,1637 2850 1769 2881']
10	-		:	O	-	_	0	162	['P8,1218 2906 1223 2911']
11	-		:	O	-	_	0	162	['P8,1234 2906 1240 2911']
12	-		:	O	-	_	0	162	['P8,1251 2906 1256 2911']
13	-		:	O	-	_	0	162	['P8,1267 2906 1272 2911']
14	-		:	O	-	_	0	162	['P8,1283 2906 1289 2911']
15	-		:	O	-	_	0	162	['P8,1300 2906 1305 2911']
16	-		:	O	-	_	0	162	['P8,1316 2906 1322 2911']
17	-		:	O	-	_	0	162	['P8,1333 2906 1338 2911']
18	Highest	Highest	JJS	O	highest	dep	4	162	['P8,1360 2895 1467 2926']
19	or	or	CC	O	or	_	0	162	['P8,1476 2901 1505 2920']
20	lowest	lowest	JJS	O	lowest	amod	21	162	['P8,1514 2896 1604 2920']
21	occurrence	occurrence	NN	O	occurrence	dep	4	162	['P8,1613 2902 1771 2921']

1	*	*	NN	O	*	_	0	163	['P8,1299 2952 1318 2970']
2	Lithostratigraphic	Lithostratigraphic	JJ	MISC	lithostratigraphic	amod	3	163	['P8,1360 2943 1602 2974']
3	interpretation	interpretation	NN	O	interpretation	dep	1	163	['P8,1621 2944 1805 2975']
4	after	after	IN	O	after	_	0	163	['P8,1817 2945 1881 2969']
5	De	De	NNP	PERSON	De	nn	6	163	['P8,1360 2979 1398 3004']
6	Meuter	Meuter	NNP	PERSON	Meuter	prep_after	3	163	['P8,1409 2979 1512 3008']
7	,	,	,	O	,	_	0	163	['P8,1409 2979 1512 3008']
8	Wouters	Wouters	NNP	ORGANIZATION	Wouters	prep_after	3	163	['P8,1523 2980 1641 3004']
9	&	&	CC	ORGANIZATION	&	_	0	163	['P8,1652 2980 1672 3004']
10	Ringele	Ringele	NNP	ORGANIZATION	Ringele	conj_and	6	163	['P8,1683 2980 1789 3011']
11	(	(	CD	NUMBER	(	num	13	163	['P8,1801 2981 1891 3011']
12	1976	1976	CD	DATE	1976	num	13	163	['P8,1801 2981 1891 3011']
13	)	)	NN	O	)	dep	1	163	['P8,1801 2981 1891 3011']

1	Aq	0	NN	O	aq	_	0	164	['P8,313 2502 344 2549']
2	uitania	ra	NN	O	uitanium	nn	3	164	['P8,313 2346 338 2490']
3	n	C	NN	O	n	dep	1	164	['P8,319 2320 337 2334']

1	?	1	NN	O	?	nn	3	165	['P8,1216 2378 1240 2688']
2	?	.2.3.4.5.6.7.8.9.	CD	NUMBER	?	num	3	165	['P8,1216 2378 1240 2688']
3	Vm		NN	O	vm	_	0	165	['P8,1216 2378 1240 2688']
4	?		CD	NUMBER	?	num	5	165	['P8,1216 2378 1240 2688']
5	PWN		NN	O	pwn	dep	3	165	['P8,1216 2378 1240 2688']
6	*		CD	NUMBER	*	dep	3	165	['P8,1216 2378 1240 2688']

1	Edegem		NNP	O	Edegem	nn	3	166	['P8,2006 2564 2037 2703']
2	Sands		NNP	O	Sands	nn	3	166	['P8,2006 2437 2031 2544']
3	Member		NNP	O	Member	_	0	166	['P8,2000 2260 2030 2417']
4	*		IN	O	*	dep	3	166	['P8,2000 2260 2030 2417']

1	Dinocyst	Dinocyst	JJ	O	dinocyst	amod	3	167	['P8,388 2959 523 2989']
2	biozonation	biozonation	NN	O	biozonation	nn	3	167	['P8,533 2959 713 2983']
3	(	(	NN	O	(	_	0	167	['P8,341 2994 389 3024']
4	de	de	IN	ORGANIZATION	de	_	0	167	['P8,341 2994 389 3024']
5	Verteuil	Verteuil	NNP	ORGANIZATION	Verteuil	prep_de	3	167	['P8,398 2994 517 3019']
6	&	&	CC	ORGANIZATION	&	_	0	167	['P8,529 2994 549 3018']
7	Norris	Norris	NNP	ORGANIZATION	Norris	conj_and	5	167	['P8,560 2994 661 3023']
8	,	,	,	O	,	_	0	167	['P8,560 2994 661 3023']
9	1996	1996	CD	DATE	1996	num	5	167	['P8,675 2995 761 3025']
10	)	)	CD	NUMBER	)	dep	3	167	['P8,675 2995 761 3025']

1	Figure	Figure	NNP	O	Figure	_	0	168	['P8,107 3083 210 3119']
2	4	4	CD	NUMBER	4	dep	1	168	['P8,219 3084 245 3111']
3	.	.	.	O	.	_	0	168	['P8,219 3084 245 3111']

1	Stratigraphical	Stratigraphical	JJ	O	stratigraphical	amod	2	169	['P8,269 3083 502 3119']
2	correlation	correlation	NN	O	correlation	nsubj	12	169	['P8,511 3083 684 3111']
3	of	of	IN	O	of	_	0	169	['P8,694 3083 729 3111']
4	the	the	DT	O	the	det	11	169	['P8,738 3083 786 3111']
5	Edegem	Edegem	NNP	O	Edegem	nn	11	169	['P8,796 3083 931 3119']
6	,	,	,	O	,	_	0	169	['P8,796 3083 931 3119']
7	Kiel	Kiel	NNP	PERSON	Kiel	nn	11	169	['P8,943 3083 1009 3111']
8	and	and	CC	O	and	_	0	169	['P8,1019 3083 1077 3111']
9	Antwerpen	Antwerpen	NNP	LOCATION	Antwerpen	conj_and	5	169	['P8,1086 3083 1263 3119']
10	Sands	Sands	NNP	LOCATION	Sands	nn	11	169	['P8,1273 3083 1366 3111']
11	members	members	NNS	O	member	prep_of	2	169	['P8,1375 3083 1518 3111']
12	(	(	VBP	O	(	_	0	169	['P8,1529 3083 1680 3118']
13	Berchem	Berchem	NNP	PERSON	Berchem	nn	15	169	['P8,1529 3083 1680 3118']
14	Formation	Formation	NN	O	formation	nn	15	169	['P8,1689 3083 1878 3119']
15	)	)	NN	O	)	dobj	12	169	['P8,1689 3083 1878 3119']
16	.	.	.	O	.	_	0	169	['P8,1689 3083 1878 3119']

1	Highest	Highest	JJS	O	highest	nsubj	10	170	['P8,1891 3083 2013 3119']
2	(	(	CD	NUMBER	(	num	4	170	['P8,2023 3083 2105 3119']
3	HO	HO	NN	O	ho	nn	4	170	['P8,2023 3083 2105 3119']
4	)	)	NN	O	)	dep	1	170	['P8,2023 3083 2105 3119']
5	and	and	CC	O	and	_	0	170	['P8,107 3127 165 3155']
6	lowest	lowest	JJS	O	lowest	nsubj	10	170	['P8,182 3127 281 3155']
7	(	(	CD	NUMBER	(	num	10	170	['P8,299 3127 374 3162']
8	LO	LO	NNP	O	LO	nn	10	170	['P8,299 3127 374 3162']
9	)	)	CD	NUMBER	)	num	10	170	['P8,299 3127 374 3162']
10	occurrences	occurrences	NNS	O	occurrence	_	0	170	['P8,393 3136 578 3155']
11	of	of	IN	O	of	_	0	170	['P8,596 3127 631 3155']
12	selected	selected	VBN	O	select	amod	13	170	['P8,649 3127 770 3155']
13	dinocysts	dinocysts	NNS	O	dinocyst	prep_of	10	170	['P8,787 3127 934 3162']
14	relevant	relevant	JJ	O	relevant	amod	10	170	['P8,952 3127 1077 3155']
15	for	for	IN	O	for	_	0	170	['P8,1094 3127 1139 3155']
16	correlation	correlation	NN	O	correlation	prep_for	14	170	['P8,1156 3127 1329 3155']
17	and	and	CC	O	and	dep	18	170	['P8,1347 3127 1405 3155']
18	biozonation	biozonation	NN	O	biozonation	dep	10	170	['P8,1422 3127 1612 3155']
19	(	(	CD	NUMBER	(	num	18	170	['P8,1630 3127 1677 3162']
20	de	de	FW	ORGANIZATION	de	dep	18	170	['P8,1630 3127 1677 3162']
21	Verteuil	Verteuil	NNP	ORGANIZATION	Verteuil	dep	20	170	['P8,1694 3127 1818 3155']
22	&	&	CC	ORGANIZATION	&	_	0	170	['P8,1836 3127 1863 3155']
23	Norris	Norris	NNP	ORGANIZATION	Norris	conj_and	21	170	['P8,1880 3127 1991 3160']
24	,	,	,	O	,	_	0	170	['P8,1880 3127 1991 3160']
25	1996	1996	CD	DATE	1996	num	26	170	['P8,2013 3127 2103 3162']
26	)	)	NN	O	)	appos	21	170	['P8,2013 3127 2103 3162']
27	.	.	.	O	.	_	0	170	['P8,2013 3127 2103 3162']

1	Lithostratigraphical	Lithostratigraphical	JJ	O	lithostratigraphical	amod	2	171	['P8,107 3170 423 3206']
2	interpretation	interpretation	NN	O	interpretation	nsubj	6	171	['P8,433 3170 651 3206']
3	of	of	IN	O	of	_	0	171	['P8,661 3170 696 3198']
4	the	the	DT	O	the	det	5	171	['P8,705 3170 753 3198']
5	sections	sections	NNS	O	section	prep_of	2	171	['P8,763 3170 886 3198']
6	is	is	VBZ	O	be	_	0	171	['P8,896 3170 919 3198']
7	after	after	IN	O	after	_	0	171	['P8,929 3170 1002 3198']
8	De	De	NNP	PERSON	De	nn	9	171	['P8,1011 3171 1057 3198']
9	Meuter	Meuter	NNP	PERSON	Meuter	prep_after	6	171	['P8,1067 3171 1187 3204']
10	,	,	,	O	,	_	0	171	['P8,1067 3171 1187 3204']
11	Wouters	Wouters	NNP	ORGANIZATION	Wouters	prep_after	6	171	['P8,1198 3171 1329 3198']
12	&	&	CC	ORGANIZATION	&	_	0	171	['P8,1339 3171 1366 3198']
13	Ringele	Ringele	NNP	ORGANIZATION	Ringele	prep_after	6	171	['P8,1376 3170 1495 3206']
14	(	(	CD	NUMBER	(	num	16	171	['P8,1505 3170 1611 3206']
15	1976	1976	CD	DATE	1976	num	16	171	['P8,1505 3170 1611 3206']
16	)	)	NN	O	)	dep	9	171	['P8,1505 3170 1611 3206']
17	.	.	.	O	.	_	0	171	['P8,1505 3170 1611 3206']

1	Time	Time	NNP	O	Time	_	0	172	['P8,1623 3170 1704 3198']
2	scale	scale	NN	O	scale	dep	1	172	['P8,1714 3170 1788 3198']
3	after	after	IN	O	after	_	0	172	['P8,1798 3170 1871 3198']
4	Berggren	Berggren	NNP	PERSON	Berggren	prep_after	2	172	['P8,1880 3171 2022 3206']
5	et	ef	FW	O	et	dep	1	172	['P8,2031 3176 2059 3198']
6	al.	al.	FW	O	al.	nn	7	172	['P8,2068 3170 2103 3198']
7	(	(	FW	O	(	dep	5	172	['P8,107 3214 213 3249']
8	1995	1995	CD	DATE	1995	num	9	172	['P8,107 3214 213 3249']
9	)	)	NN	O	)	dep	5	172	['P8,107 3214 213 3249']
10	.	.	.	O	.	_	0	172	['P8,107 3214 213 3249']

1	Q	Q	NNP	O	Q	_	0	173	['P8,225 3214 260 3249']
2	:	:	:	O	:	_	0	173	['P8,225 3214 260 3249']
3	Quaternary	Quaternary	NNP	O	Quaternary	dep	1	173	['P8,271 3214 458 3249']
4	,	,	,	O	,	_	0	173	['P8,271 3214 458 3249']
5	Bm.	Bm.	NNP	O	Bm.	appos	3	173	['P8,469 3215 541 3242']
6	:	:	:	O	:	_	0	173	['P8,469 3215 541 3242']
7	Boom	Boom	NNP	O	Boom	nn	8	173	['P8,553 3215 649 3242']
8	Formation	Formation	NN	O	formation	dep	1	173	['P8,658 3214 835 3247']
9	,	,	,	O	,	_	0	173	['P8,658 3214 835 3247']
10	Kt.	Kt.	NNP	O	Kt.	appos	8	173	['P8,846 3215 905 3242']
11	:	:	:	O	:	_	0	173	['P8,846 3215 905 3242']
12	Kattendijk	Kattendijk	NNP	O	Kattendijk	dep	1	173	['P8,917 3214 1087 3249']
13	Formation	Formation	NN	O	formation	dep	12	173	['P8,1096 3214 1273 3242']
14	.	.	.	O	.	_	0	173	['P8,1096 3214 1273 3242']

1	-		:	O	-	_	0	174	['P8,237 3338 413 3354']
2	_		NN	O	_	nn	3	174	['P8,237 3338 413 3354']
3	JDLllF		NN	O	jdlllf	tmod	6	174	['P8,237 3338 413 3354']
4	|		CD	NUMBER	|	dep	3	174	['P8,237 3338 413 3354']
5	I		PRP	O	I	nsubj	6	174	['P8,237 3338 413 3354']
6	\		VBP	O	\	_	0	174	['P8,237 3338 413 3354']
7	.		.	O	.	_	0	174	['P8,237 3338 413 3354']

1	lAkl		NN	O	lakl	_	0	175	['P8,237 3338 413 3354']
2	,		,	O	,	_	0	175	['P8,237 3338 413 3354']
3	_		NN	O	_	appos	1	175	['P8,237 3338 413 3354']
4	:		:	O	:	_	0	175	['P8,237 3338 413 3354']
5	S		NN	O	s	nn	7	175	['P8,237 3338 413 3354']
6	http://joumals.cambridge.org	htt://'ournals.cambride.or	NN	O	http://joumals.cambridge.org	nn	7	175	['P8,55 3384 443 3415']
7	Downloaded	Downioaded	NNP	O	Downloaded	dep	1	175	['P8,738 3387 892 3408']
8	:	:	:	O	:	_	0	175	['P8,738 3387 892 3408']
9	08	08	CD	DATE	08	num	12	175	['P8,902 3387 929 3408']
10	May	May	NNP	DATE	May	nn	12	175	['P8,938 3387 991 3414']
11	2013	2013	CD	DATE	2013	num	12	175	['P8,999 3387 1055 3408']
12	IP	IP	NNP	O	IP	dep	7	175	['P8,1714 3387 1739 3408']
13	address	address	NN	O	address	dep	12	175	['P8,1747 3387 1840 3408']
