1	Available	Availab!e	JJ	O	available	amod	2	1	['P1,665 113 813 142']
19	the	the	DT	O	the	det	22	282	['P13,253 373 369 443']
20	Parautochthonous	Parautochthonous	JJ	O	parautochthonous	amod	22	282	['P13,428 373 1128 443']
21	domain	domain	NN	O	domain	nn	22	282	['P13,1190 373 1482 443']
22	(	(	NN	O	(	pobj	18	282	['P13,1541 373 1940 462']
23	bioclastic	bioclastic	JJ	O	bioclastic	amod	26	282	['P13,1541 373 1940 462']
24	and	and	CC	O	and	_	0	282	['P13,2002 373 2141 443']
25	oncolitic	oncolitic	JJ	O	oncolitic	conj_and	23	282	['P13,10 490 347 560']
26	limestones	limestones	NNS	O	limestone	dobj	16	282	['P13,394 490 830 575']
27	,	,	,	O	,	_	0	282	['P13,394 490 830 575']
28	micritic	micritic	JJ	O	micritic	amod	29	282	['P13,877 490 1176 560']
29	limestones	limestones	NNS	O	limestone	appos	26	282	['P13,1223 490 1635 560']
30	with	with	IN	O	with	_	0	282	['P13,1681 490 1854 560']
31	megalodonts	mega-lodont	NNS	O	megalodont	prep_with	29	282	['P13,1898 513 2138 580', 'P13,9 607 316 692']
32	,	s,	,	O	,	_	0	282	['P13,1898 513 2138 580', 'P13,9 607 316 692']
33	bioclastic	bioclastic	JJ	O	bioclastic	amod	36	282	['P13,380 607 752 677']
34	and	and	CC	O	and	_	0	282	['P13,817 607 957 677']
35	peloidal-foraminiferal	peloidal-foraminiferal	JJ	O	peloidal-foraminiferal	amod	36	282	['P13,1015 607 1875 697']
36	limestones	lime-stone	NNS	O	limestone	appos	26	282	['P13,1938 607 2139 677', 'P13,12 734 271 809']
37	,	s,	,	O	,	_	0	282	['P13,1938 607 2139 677', 'P13,12 734 271 809']
38	radiolarian	radiolarian	JJ	O	radiolarian	amod	39	282	['P13,326 724 748 794']
39	limestones	limestones	NNS	O	limestone	appos	26	282	['P13,801 724 1213 794']
40	associated	associated	VBN	O	associate	partmod	39	282	['P13,1268 724 1668 794']
41	with	with	IN	O	with	_	0	282	['P13,1717 724 1890 794']
42	clays	clays	NNS	O	clay	nn	45	282	['P13,1943 724 2138 814']
43	and	and	CC	O	and	cc	42	282	['P13,10 841 149 911']
44	marly	marly	RB	O	marly	advmod	42	282	['P13,198 841 425 931']
45	clays	clays	NNS	O	clay	prep_with	40	282	['P13,477 841 694 931']
46	,	,	,	O	,	_	0	282	['P13,477 841 694 931']
47	oolitic	oolitic	JJ	O	oolitic	amod	48	282	['P13,751 841 995 911']
48	limestones	limestones	NNS	O	limestone	appos	26	282	['P13,1048 841 1493 930']
49	)	)	NN	O	)	nsubjpass	52	282	['P13,1048 841 1493 930']
50	are	are	VBP	O	be	auxpass	52	282	['P13,1547 863 1660 911']
51	also	also	RB	O	also	advmod	52	282	['P13,1715 841 1865 911']
52	documented	docu-mented	VBN	O	document	rcmod	48	282	['P13,1920 841 2139 911', 'P13,8 959 295 1029']
53	in	in	IN	O	in	_	0	282	['P13,339 959 412 1028']
54	the	the	DT	O	the	det	56	282	['P13,453 959 570 1029']
55	Allochthonous	Allochthonous	NNP	O	Allochthonous	nn	56	282	['P13,613 959 1189 1029']
56	Unit	Unit	NN	O	unit	prep_in	52	282	['P13,1232 959 1406 1029']
57	of	of	IN	O	of	_	0	282	['P13,1449 959 1539 1029']
58	the	the	DT	O	the	det	60	282	['P13,1568 959 1685 1029']
59	Manuse1aMosso	Manusela-Mosso	NN	TIME	manuse1amosso	nn	60	282	['P13,1729 959 2138 1029', 'P13,8 1079 266 1146']
60	region	region	NN	O	region	prep_of	56	282	['P13,328 1076 599 1166']
61	,	,	,	O	,	_	0	282	['P13,328 1076 599 1166']
62	showing	showing	VBG	O	show	partmod	26	282	['P13,666 1076 994 1166']
63	their	their	PRP$	O	they	poss	66	282	['P13,1054 1076 1234 1146']
64	original	original	JJ	O	original	amod	66	282	['P13,1294 1076 1594 1166']
65	stratigraphic	stratigraphic	JJ	O	stratigraphic	amod	66	282	['P13,1658 1076 2139 1166']
66	relationships	relationships	NNS	O	relationship	dobj	62	282	['P13,7 1193 512 1283']
67	(	(	VBP	O	(	rcmod	12	282	['P13,579 1193 758 1283']
68	Fig	Fig	NN	O	fig	dobj	67	282	['P13,579 1193 758 1283']
69	.	.	.	O	.	_	0	282	['P13,579 1193 758 1283']

1	5	5	CD	NUMBER	5	_	0	283	['P13,831 1193 927 1282']
2	)	)	NN	O	)	dep	1	283	['P13,831 1193 927 1282']
3	.	.	.	O	.	_	0	283	['P13,831 1193 927 1282']

1	Other	Other	JJ	O	other	amod	2	284	['P13,997 1193 1221 1263']
2	lithotypes	lithotypes	NNS	O	lithotype	nsubjpass	6	284	['P13,1283 1193 1670 1283']
3	have	have	VBP	O	have	aux	6	284	['P13,1734 1193 1919 1263']
4	also	also	RB	O	also	advmod	6	284	['P13,1985 1193 2138 1263']
5	been	been	VBN	O	be	auxpass	6	284	['P13,7 1311 192 1381']
6	found	found	VBN	O	find	_	0	284	['P13,235 1311 481 1381']
7	:	:	:	O	:	_	0	284	['P13,235 1311 481 1381']

1	?	~	NN	O	?	nn	5	285	['P13,11 1564 43 1595']
2	Ochre	Ochre	NN	O	ochre	nn	5	285	['P13,128 1547 362 1617']
3	oxydate	oxydate	NN	O	oxydate	nn	5	285	['P13,433 1547 740 1636']
4	calcareous	calcareous	JJ	O	calcareous	amod	5	285	['P13,813 1547 1221 1617']
5	siltstones	siltstones	NNS	O	siltstone	nsubj	6	285	['P13,1294 1547 1653 1617']
6	alternating	alternating	VBG	O	alternate	_	0	285	['P13,1724 1547 2139 1636']
7	with	with	IN	O	with	_	0	285	['P13,125 1664 298 1734']
8	black	black	JJ	O	black	amod	9	285	['P13,346 1664 559 1734']
9	clays	clays	NNS	O	clay	prep_with	6	285	['P13,610 1664 830 1754']
10	;	;	:	O	;	_	0	285	['P13,610 1664 830 1754']
11	the	the	DT	O	the	det	12	285	['P13,884 1664 1001 1734']
12	clays	clays	NNS	O	clay	nsubj	13	285	['P13,1054 1664 1249 1754']
13	contain	contain	VBP	O	contain	parataxis	6	285	['P13,1303 1664 1589 1734']
14	a	a	DT	O	a	det	17	285	['P13,1640 1687 1681 1734']
15	signi?cant	significant	JJ	O	signi?cant	amod	17	285	['P13,1733 1664 2141 1754']
16	palynological	palynological	JJ	O	palynological	amod	17	285	['P13,124 1781 657 1871']
17	assemblage	assemblage	NN	O	assemblage	nsubj	18	285	['P13,697 1781 1144 1871']
18	indicative	indicative	JJ	O	indicative	xcomp	13	285	['P13,1184 1781 1565 1851']
19	of	of	IN	O	of	_	0	285	['P13,1606 1781 1696 1851']
20	a	a	DT	O	a	det	24	285	['P13,1723 1803 1764 1850']
21	Norian	Norian	NNP	MISC	Norian	nn	24	285	['P13,1798 1781 2133 1851']
22	?	???	NNP	MISC	?	nn	24	285	['P13,1798 1781 2133 1851']
23	Rhaetian	Rhaetian	NNP	MISC	Rhaetian	nn	24	285	['P13,126 1899 473 1969']
24	age	age	NN	O	age	prep_of	18	285	['P13,526 1921 677 1988']
25	.	.	.	O	.	_	0	285	['P13,526 1921 677 1988']

1	This	This	DT	O	this	det	2	286	['P13,737 1899 905 1969']
2	lithology	lithology	NN	O	lithology	nsubj	4	286	['P13,961 1899 1313 1988']
3	only	only	RB	O	only	advmod	4	286	['P13,1367 1899 1539 1988']
4	occurs	occurs	VBZ	O	occur	_	0	286	['P13,1592 1921 1841 1969']
5	in	in	IN	O	in	_	0	286	['P13,1898 1899 1971 1968']
6	the	the	DT	O	the	det	8	286	['P13,2022 1899 2139 1969']
7	lowermost	lowermost	JJS	O	lowermost	amod	8	286	['P13,127 2016 539 2086']
8	part	part	NN	O	part	prep_in	4	286	['P13,570 2026 723 2106']
9	of	of	IN	O	of	_	0	286	['P13,758 2016 848 2086']
10	the	the	DT	O	the	det	11	286	['P13,870 2016 987 2086']
11	succession	succession	NN	O	succession	prep_of	8	286	['P13,1027 2016 1459 2086']
12	.	.	.	O	.	_	0	286	['P13,1027 2016 1459 2086']

1	o	~	NN	O	o	_	0	287	['P13,11 2151 42 2182']
2	Yellow	Yellow	JJ	O	yellow	amod	4	287	['P13,125 2133 403 2203']
3	marly	marly	NN	O	marly	nn	4	287	['P13,459 2133 686 2223']
4	limestones	limestones	NNS	O	limestone	dep	1	287	['P13,743 2133 1156 2203']
5	with	with	IN	O	with	_	0	287	['P13,1214 2133 1387 2203']
6	palynomorphs	palynomorphs	NNS	O	palynomorph	prep_with	4	287	['P13,1441 2133 2002 2223']
7	of	of	IN	O	of	_	0	287	['P13,2063 2133 2153 2203']
8	Rhaetian	Rhaetian	JJ	MISC	rhaetian	amod	9	287	['P13,126 2251 473 2321']
9	age	age	NN	O	age	prep_of	6	287	['P13,527 2273 678 2340']
10	.	.	.	O	.	_	0	287	['P13,527 2273 678 2340']

1	They	They	PRP	O	they	nsubj	14	288	['P13,739 2251 938 2340']
2	are	are	VBP	O	be	cop	3	288	['P13,992 2273 1106 2321']
3	present	present	JJ	DATE	present	_	0	288	['P13,1158 2260 1443 2340']
4	in	in	IN	O	in	_	0	288	['P13,1496 2251 1569 2320']
5	the	the	DT	O	the	det	9	288	['P13,1621 2251 1738 2321']
6	lower	lower	JJR	O	lower	amod	9	288	['P13,1794 2251 2015 2321']
7	to	to	TO	O	to	_	0	288	['P13,2066 2260 2138 2321']
8	middle	middle	JJ	O	middle	prep_to	6	288	['P13,126 2368 394 2438']
9	part	part	NN	O	part	prep_in	3	288	['P13,422 2378 574 2458']
10	of	of	IN	O	of	_	0	288	['P13,603 2368 692 2438']
11	the	the	DT	O	the	det	12	288	['P13,708 2368 824 2438']
12	series	series	NN	O	series	prep_of	9	288	['P13,857 2368 1072 2438']
13	and	and	CC	O	and	_	0	288	['P13,1103 2368 1243 2439']
14	disappear	disappear	VB	O	disappear	conj_and	3	288	['P13,1271 2368 1645 2458']
15	in	in	IN	O	in	_	0	288	['P13,1673 2368 1746 2437']
16	the	the	DT	O	the	det	18	288	['P13,1773 2368 1889 2438']
17	upper	upper	JJ	O	upper	amod	18	288	['P13,1917 2391 2143 2458']
18	part	part	NN	O	part	prep_in	14	288	['P13,124 2495 294 2575']
19	.	.	.	O	.	_	0	288	['P13,124 2495 294 2575']

1	o	~	NN	O	o	nn	2	289	['P13,11 2621 42 2652']
2	Pink-grey	Pink-grey	NN	O	pink-grey	_	0	289	['P13,126 2603 510 2693']
3	micritic	micritic	JJ	O	micritic	dep	2	289	['P13,553 2603 874 2688']
4	,	,	,	O	,	_	0	289	['P13,553 2603 874 2688']
5	sometimes	sometimes	RB	O	sometimes	advmod	3	289	['P13,925 2603 1336 2673']
6	nodular	nodular	JJ	O	nodular	amod	7	289	['P13,1381 2603 1683 2673']
7	limestones	limestones	NNS	O	limestone	dep	2	289	['P13,1725 2603 2138 2673']
8	of	of	IN	O	of	_	0	289	['P13,127 2720 217 2790']
9	Ammonitico	Ammonitico	NNP	PERSON	Ammonitico	nn	11	289	['P13,232 2721 707 2790']
10	Rosso	Rosso	NNP	PERSON	Rosso	nn	11	289	['P13,740 2723 973 2790']
11	facies	facies	NNS	O	facy	prep_of	7	289	['P13,1011 2720 1255 2804']
12	,	,	,	O	,	_	0	289	['P13,1011 2720 1255 2804']
13	with	with	IN	O	with	_	0	289	['P13,1291 2720 1464 2790']
14	rare	rare	JJ	O	rare	amod	16	289	['P13,1496 2742 1644 2790']
15	megalodont	megalodont	JJ	O	megalodont	amod	16	289	['P13,1678 2720 2142 2810']
16	bivalves	bivalves	NNS	O	bivalve	prep_with	2	289	['P13,124 2838 469 2908']
17	.	.	.	O	.	_	0	289	['P13,124 2838 469 2908']

1	As	As	IN	O	as	prep	14	290	['P13,542 2839 648 2908']
2	in	in	IN	O	in	pcomp	1	290	['P13,720 2838 793 2907']
3	the	the	DT	O	the	det	7	290	['P13,859 2838 976 2908']
4	common	common	JJ	O	common	amod	7	290	['P13,1047 2860 1388 2908']
5	alpine	alpine	JJ	O	alpine	amod	7	290	['P13,1458 2838 1692 2927']
6	Mesozoic	Mesozoic	JJ	MISC	mesozoic	amod	7	290	['P13,1761 2838 2139 2908']
7	facies	facies	NNS	O	facy	pobj	2	290	['P13,128 2956 370 3042']
8	,	,	,	O	,	_	0	290	['P13,128 2956 370 3042']
9	the	the	DT	O	the	det	11	290	['P13,407 2956 523 3027']
10	calcareous	calcareous	JJ	O	calcareous	amod	11	290	['P13,558 2956 964 3027']
11	nodules	nodules	NNS	O	nodule	nsubjpass	14	290	['P13,997 2956 1300 3027']
12	are	are	VBP	O	be	auxpass	14	290	['P13,1335 2979 1449 3027']
13	often	often	RB	O	often	advmod	14	290	['P13,1484 2956 1681 3027']
14	constituted	constituted	VBN	O	constitute	_	0	290	['P13,1715 2956 2141 3027']
15	by	by	IN	O	by	_	0	290	['P13,124 3073 223 3163']
16	corroded	corroded	JJ	O	corroded	amod	17	290	['P13,255 3073 601 3143']
17	ammonites	ammonites	NNS	O	ammonite	agent	14	290	['P13,633 3073 1057 3143']
18	in	in	IN	O	in	_	0	290	['P13,1092 3073 1165 3142']
19	a	a	DT	O	a	det	21	290	['P13,1198 3096 1239 3143']
20	red	red	JJ	O	red	amod	21	290	['P13,1267 3073 1392 3143']
21	clay	clay	NN	O	clay	prep_in	17	290	['P13,1424 3073 1583 3163']
22	to	to	TO	O	to	_	0	290	['P13,1614 3082 1686 3143']
23	marly-clay	marly-clay	JJ	O	marly-clay	amod	24	290	['P13,1719 3073 2140 3163']
24	matrix	matrix	NN	O	matrix	prep_to	14	290	['P13,126 3168 396 3238']
25	.	.	.	O	.	_	0	290	['P13,126 3168 396 3238']
26	'	~	''	O	'	_	0	290	['P13,11 3303 43 3334']

1	White	White	NNP	O	White	nsubj	11	291	['P13,126 3285 361 3356']
2	to	to	TO	O	to	_	0	291	['P13,395 3295 467 3355']
3	pink	pink	JJ	O	pink	amod	4	291	['P13,501 3285 677 3375']
4	limestones	limestones	NNS	O	limestone	prep_to	1	291	['P13,710 3285 1122 3355']
5	with	with	IN	O	with	_	0	291	['P13,1157 3285 1330 3355']
6	corals	corals	NNS	O	coral	prep_with	4	291	['P13,1365 3285 1592 3355']
7	and	and	CC	O	and	_	0	291	['P13,1629 3285 1768 3355']
8	sponges	sponges	NNS	O	sponge	prep_with	4	291	['P13,1803 3308 2136 3375']
9	,	,	,	O	,	_	0	291	['P13,1803 3308 2136 3375']
10	often	often	RB	O	often	advmod	11	291	['P13,127 3403 325 3473']
11	recrystallised	recrystallised	VBN	O	recrystallise	_	0	291	['P13,386 3403 924 3492']
12	.	.	.	O	.	_	0	291	['P13,386 3403 924 3492']

1	They	They	PRP	O	they	nsubj	2	292	['P13,992 3403 1192 3492']
2	form	form	VBP	O	form	_	0	292	['P13,1255 3403 1442 3473']
3	small	small	JJ	O	small	amod	6	292	['P13,1506 3403 1711 3473']
4	lenticular	lenticular	JJ	O	lenticular	amod	5	292	['P13,1775 3403 2143 3473']
5	shaped	shaped	JJ	O	shaped	amod	6	292	['P13,129 3520 398 3610']
6	buildups	buildups	NNS	O	buildup	dobj	2	292	['P13,432 3520 791 3610']
7	,	,	,	O	,	_	0	292	['P13,432 3520 791 3610']
8	surrounded	surrounded	VBN	O	surround	partmod	2	292	['P13,835 3520 1273 3590']
9	by	by	IN	O	by	_	0	292	['P13,1308 3520 1407 3610']
10	grey	grey	NN	O	grey	agent	8	292	['P13,1445 3543 1615 3610']
11	bioclastic	bioclastic	JJ	O	bioclastic	amod	15	292	['P13,1650 3520 2022 3590']
12	or	or	CC	O	or	_	0	292	['P13,2063 3543 2143 3590']
13	pink	pink	JJ	O	pink	amod	15	292	['P13,124 3637 300 3727']
14	micritic	micritic	JJ	O	micritic	amod	15	292	['P13,328 3637 627 3707']
15	limestones	limestones	NNS	O	limestone	dobj	8	292	['P13,660 3637 1093 3707']
16	.	.	.	O	.	_	0	292	['P13,660 3637 1093 3707']

1	Both	Both	DT	O	both	det	2	293	['P13,1130 3637 1320 3707']
2	coral	coral	NN	O	coral	_	0	293	['P13,1351 3637 1541 3707']
3	and	and	CC	O	and	_	0	293	['P13,1574 3637 1713 3707']
4	foraminiferal	foraminif-eral	NN	O	foraminiferal	conj_and	2	293	['P13,1745 3637 2139 3707', 'P14,128 21 268 91']

1	associations	associations	NNS	O	association	nsubj	3	294	['P14,331 21 799 91']
2	are	are	VBP	O	be	cop	3	294	['P14,863 43 976 91']
3	typical	typical	JJ	O	typical	dep	10	294	['P14,1038 21 1302 110']
4	of	of	IN	O	of	_	0	294	['P14,1365 21 1455 91']
5	Late	Late	JJ	O	late	amod	6	294	['P14,1504 23 1673 91']
6	Norian	Norian	NNP	O	Norian	prep_of	3	294	['P14,1732 21 2006 91']
7	to	to	TO	O	to	_	0	294	['P14,2066 30 2138 91']
8	Rhaetian	Rhaetian	JJ	MISC	rhaetian	amod	9	294	['P14,126 138 473 208']
9	ages	ages	NNS	O	age	prep_to	3	294	['P14,503 161 670 228']
10	(	(	VBP	O	(	_	0	294	['P14,704 138 845 228']
11	i.e.	i.e.	FW	O	i.e.	dobj	10	294	['P14,704 138 845 228']
12	T	T.	NN	O	t	nn	13	294	['P14,885 141 943 208']
13	hantkeni	hantkeni	NNS	O	hantkenus	nsubj	10	294	['P14,979 138 1316 208']
14	Biozone	Biozone	NNP	O	Biozone	dep	13	294	['P14,1344 138 1721 228']
15	)	)	CD	NUMBER	)	num	14	294	['P14,1344 138 1721 228']
16	.	.	.	O	.	_	0	294	['P14,1344 138 1721 228']

1	3.2	3.2	CD	NUMBER	3.2	_	0	295	['P14,20 376 153 445']
2	.	.	.	O	.	_	0	295	['P14,20 376 153 445']

1	Facies	Facies	NNS	O	facy	_	0	296	['P14,196 377 456 445']
2	and	and	CC	O	and	_	0	296	['P14,494 375 645 444']
3	depositional	depositional	JJ	O	depositional	amod	4	296	['P14,675 375 1162 464']
4	environments	environments	NNS	O	environment	conj_and	1	296	['P14,1195 381 1715 444']

1	The	The	DT	O	the	det	4	297	['P14,128 611 276 681']
2	Triassic	Triassic	NNP	MISC	Triassic	nn	4	297	['P14,325 611 625 681']
3	carbonate	carbonate	NN	O	carbonate	nn	4	297	['P14,675 611 1051 681']
4	lithotypes	lithotypes	NNS	O	lithotype	nsubjpass	7	297	['P14,1100 611 1481 700']
5	can	can	MD	O	can	aux	7	297	['P14,1532 633 1664 681']
6	be	be	VB	O	be	auxpass	7	297	['P14,1709 611 1800 681']
7	divided	divided	VBN	O	divide	_	0	297	['P14,1849 611 2141 681']
8	into	into	IN	O	into	_	0	297	['P14,10 727 156 797']
9	four	four	CD	NUMBER	four	num	11	297	['P14,186 727 347 797']
10	main	main	JJ	O	main	amod	11	297	['P14,371 727 565 797']
11	facies	facies	NNS	O	facy	prep_into	7	297	['P14,593 727 837 812']
12	,	,	,	O	,	_	0	297	['P14,593 727 837 812']
13	sometimes	sometimes	RB	O	sometimes	advmod	15	297	['P14,870 727 1281 797']
14	closely	closely	RB	O	closely	advmod	15	297	['P14,1311 727 1585 817']
15	associated	associated	VBN	O	associate	partmod	11	297	['P14,1612 727 2031 812']
16	,	,	,	O	,	_	0	297	['P14,1612 727 2031 812']
17	as	as	IN	O	as	mark	18	297	['P14,2063 750 2139 797']
18	follows	follows	VBZ	O	follow	advcl	15	297	['P14,10 845 320 915']
19	:	:	:	O	:	_	0	297	['P14,10 845 320 915']

1	o		NN	O	o	nsubj	4	298	['P14,11 1099 42 1130']
2	the	the	DT	O	the	det	4	298	['P14,125 1081 242 1151']
3	boundstone	boundstone	NN	O	boundstone	nn	4	298	['P14,271 1081 724 1151']
4	facies	facies	NNS	O	facy	_	0	298	['P14,757 1081 977 1151']
5	forming	forming	VBG	O	form	partmod	4	298	['P14,1011 1081 1321 1171']
6	the	the	DT	O	the	det	8	298	['P14,1352 1081 1468 1151']
7	buildup	buildup	NN	O	buildup	nn	8	298	['P14,1497 1081 1795 1171']
8	cores	cores	NNS	O	core	dobj	5	298	['P14,1829 1104 2029 1151']
9	of	of	IN	O	of	_	0	298	['P14,2063 1081 2153 1151']
10	about	about	RB	O	about	quantmod	11	298	['P14,128 1198 344 1268']
11	4	4	CD	NUMBER	4	num	12	298	['P14,383 1200 428 1267']
12	m	m	NN	O	m	prep_of	8	298	['P14,471 1221 547 1267']
13	long	long	RB	O	long	advmod	5	298	['P14,588 1198 780 1288']
14	,	,	,	O	,	_	0	298	['P14,588 1198 780 1288']
15	2	2	CD	NUMBER	2	num	16	298	['P14,826 1200 869 1267']
16	m	m	NN	O	m	dobj	4	298	['P14,913 1221 989 1267']
17	high	high	JJ	O	high	advmod	16	298	['P14,1028 1198 1224 1288']
18	;	;	:	O	;	_	0	298	['P14,1028 1198 1224 1288']
19	they	they	PRP	O	they	nsubjpass	21	298	['P14,1270 1198 1438 1288']
20	are	are	VBP	O	be	auxpass	21	298	['P14,1480 1221 1593 1268']
21	separated	separated	VBN	O	separate	parataxis	4	298	['P14,1639 1198 2003 1288']
22	by	by	IN	O	by	_	0	298	['P14,2042 1198 2140 1288']
23	depressions	depressions	NNS	O	depression	agent	21	298	['P14,127 1316 578 1405']
24	filled	filled	VBN	O	fill	partmod	23	298	['P14,619 1316 820 1386']
25	with	with	IN	O	with	_	0	298	['P14,853 1316 1027 1386']
26	reef	reef	NN	O	reef	nn	28	298	['P14,1061 1316 1222 1386']
27	detrital	detrital	JJ	O	detrital	amod	28	298	['P14,1247 1316 1517 1386']
28	sands	sands	NNS	O	sand	prep_with	24	298	['P14,1557 1316 1791 1401']
29	;	;	:	O	;	_	0	298	['P14,1557 1316 1791 1401']
30	'		''	O	'	_	0	298	['P14,11 1451 43 1482']

1	the	the	DT	O	the	det	4	299	['P14,125 1433 242 1503']
2	oncolitic	oncolitic	JJ	O	oncolitic	amod	4	299	['P14,282 1433 619 1503']
3	grainstone-rudstone	grainstone-rudstone	NN	O	grainstone-rudstone	nn	4	299	['P14,658 1433 1432 1523']
4	facies	facies	NNS	O	facy	_	0	299	['P14,1472 1433 1716 1518']
5	,	,	,	O	,	_	0	299	['P14,1472 1433 1716 1518']
6	indicative	indicative	JJ	O	indicative	appos	4	299	['P14,1759 1433 2139 1503']
7	of	of	IN	O	of	_	0	299	['P14,127 1551 217 1621']
8	high	high	JJ	O	high	amod	10	299	['P14,239 1551 413 1640']
9	energy	energy	NN	O	energy	nn	10	299	['P14,450 1573 714 1640']
10	conditions	conditions	NNS	O	condition	prep_of	6	299	['P14,749 1551 1177 1635']
11	;	;	:	O	;	_	0	299	['P14,749 1551 1177 1635']

1	o		NN	O	o	_	0	300	['P14,11 1686 42 1717']
2	the	the	DT	O	the	det	5	300	['P14,125 1668 241 1738']
3	foraminiferal	foraminiferal	JJ	O	foraminiferal	amod	5	300	['P14,271 1668 780 1738']
4	packstone-grainstone	packstone-grainstone	NN	O	packstone-grainstone	nn	5	300	['P14,807 1668 1638 1758']
5	facies	facies	NNS	O	facy	dep	1	300	['P14,1668 1668 1911 1753']
6	,	,	,	O	,	_	0	300	['P14,1668 1668 1911 1753']
7	characteristic	char-acteristic	JJ	O	characteristic	amod	5	300	['P14,1944 1668 2138 1738', 'P14,127 1785 472 1855']

1	of	of	IN	O	of	_	0	301	['P14,510 1785 600 1855']
2	moderate	moderate	JJ	O	moderate	pobj	1	301	['P14,623 1785 983 1855']
3	to	to	TO	O	to	_	0	301	['P14,1020 1794 1092 1855']
4	high	high	JJ	O	high	amod	6	301	['P14,1128 1785 1302 1875']
5	energy	energy	NN	O	energy	nn	6	301	['P14,1340 1807 1602 1875']
6	conditions	conditions	NNS	O	condition	prep_to	2	301	['P14,1638 1785 2066 1869']
7	;	;	:	O	;	_	0	301	['P14,1638 1785 2066 1869']

1	o		NN	O	o	nn	4	302	['P14,10 1920 42 1952']
2	foraminiferal-megalodont	foraminiferal-megalodont	JJ	O	foraminiferal-megalodont	amod	4	302	['P14,127 1903 1169 1992']
3	mudstone	mudstone	NN	O	mudstone	nn	4	302	['P14,1238 1903 1628 1973']
4	facies	facies	NNS	O	facy	nsubj	6	302	['P14,1703 1903 1956 1987']
5	,	,	,	O	,	_	0	302	['P14,1703 1903 1956 1987']
6	inferred	in-ferred	VBN	O	infer	_	0	302	['P14,2033 1903 2138 1972', 'P14,127 2020 356 2090']
7	to	to	TO	O	to	aux	9	302	['P14,410 2030 482 2090']
8	have	have	VB	O	have	aux	9	302	['P14,540 2020 723 2090']
9	accumulated	accumulated	VBN	O	accumulate	xcomp	6	302	['P14,782 2020 1273 2090']
10	in	in	IN	O	in	_	0	302	['P14,1329 2020 1402 2089']
11	a	a	DT	O	a	det	14	302	['P14,1459 2043 1500 2090']
12	quiet	quiet	JJ	O	quiet	amod	14	302	['P14,1556 2020 1749 2110']
13	lagoonal	lagoonal	JJ	O	lagoonal	amod	14	302	['P14,1805 2020 2139 2110']
14	environment	environment	NN	O	environment	prep_in	9	302	['P14,127 2113 638 2183']
15	.	.	.	O	.	_	0	302	['P14,127 2113 638 2183']

1	mm		NN	O	mm	_	0	303	['P15,293 102 649 293']
2	gT7		NN	O	gt7	dep	1	303	['P15,293 376 757 708']
3	+		CC	O	+	rcmod	2	303	['P15,293 376 757 708']

1	_		NN	O	_	nn	2	304	['P15,388 796 576 857']
2	E		NN	O	e	_	0	304	['P15,388 944 576 1016']

1	E		NN	O	e	_	0	305	['P15,293 713 480 940']

1	g		NN	O	g	_	0	306	['P15,484 1022 604 1068']

1	M		NN	O	m	_	0	307	['P15,293 1022 480 1068']

1	M		NN	O	m	_	0	308	['P15,388 1072 597 1123']

1	an		DT	O	a	_	0	309	['P15,293 944 384 1123']

1	SE	SE	NN	O	se	_	0	310	['P15,732 2521 832 2582']
2	52	52	CD	NUMBER	52	num	1	310	['P15,862 2522 945 2582']

1	E		NN	O	e	_	0	311	['P15,580 1234 689 1344']

1	A		DT	O	a	_	0	312	['P15,564 1158 629 1181']
2	a		DT	O	a	dep	1	312	['P15,484 2591 613 2645']

1	{		NN	O	{	nn	2	313	['P15,388 2540 707 2584']
2	I		NN	O	i	_	0	313	['P15,388 2540 707 2584']

1	E		NN	O	e	_	0	314	['P15,293 1129 480 1465', 'P15,536 1179 601 1202']
2	!		.	O	!	_	0	314	['P15,293 1129 480 1465', 'P15,536 1179 601 1202']

1	V		NN	O	v	_	0	315	['P15,293 1129 480 1465', 'P15,536 1179 601 1202']

1	.		.	O	.	_	0	316	['P15,484 1350 590 1407']

1	3		LS	NUMBER	3	_	0	317	['P15,484 1471 689 1759']
2	.		.	O	.	_	0	317	['P15,484 1471 689 1759']

1	.		.	O	.	_	0	318	['P15,484 1935 701 2540']

1	?		CD	PERCENT	?	num	2	319	['P15,484 1935 701 2540']
2	%		NN	PERCENT	%	_	0	319	['P15,484 1935 701 2540']
3	__		CD	NUMBER	__	num	4	319	['P15,484 1935 701 2540']
4	M.		NN	NUMBER	m.	dep	2	319	['P15,484 2646 622 3315', 'P15,293 1234 588 1826']
5	?		CD	NUMBER	?	dep	2	319	['P15,484 2646 622 3315', 'P15,293 1234 588 1826']
6	...		:	O	...	_	0	319	['P15,484 2646 622 3315', 'P15,293 1234 588 1826']
7	?		CD	NUMBER	?	num	8	319	['P15,484 2646 622 3315', 'P15,293 1234 588 1826']
8	Ema		NN	O	ema	dep	2	319	['P15,484 2646 622 3315', 'P15,293 1234 588 1826']
9	mmmug		NN	O	mmmug	dep	8	319	['P15,293 1935 576 2489']
10	.		.	O	.	_	0	319	['P15,293 2537 576 3315']

1	mm		NN	O	mm	_	0	320	['P15,293 2537 576 3315']
2	.		.	O	.	_	0	320	['P15,293 2537 576 3315']

1	_		NN	O	_	nn	2	321	['P15,293 2537 576 3315']
2	m		NN	O	m	_	0	321	['P15,293 2537 576 3315']
